condition,score,dataset,run,fixed,entropy
context_aware,NMI_hierarchical,"(5,4)",0,3,0.5484683256196564
context_aware,NMI_hierarchical,"(5,4)",0,4,0.5581810338980483
context_aware,effectiveness_hierarchical,"(5,4)",0,0,0.9916349606216728
context_aware,effectiveness_hierarchical,"(5,4)",0,1,0.6332100411961707
context_aware,effectiveness_hierarchical,"(5,4)",0,2,0.5090912250919649
context_aware,effectiveness_hierarchical,"(5,4)",0,3,0.46175123585074884
context_aware,effectiveness_hierarchical,"(5,4)",0,4,0.48073741363378275
context_aware,consistency_hierarchical,"(5,4)",0,0,0.8182820461604139
context_aware,consistency_hierarchical,"(5,4)",0,1,0.7246698757175847
context_aware,consistency_hierarchical,"(5,4)",0,2,0.6875368625417015
context_aware,consistency_hierarchical,"(5,4)",0,3,0.675287650006677
context_aware,consistency_hierarchical,"(5,4)",0,4,0.6653673103511265
context_aware,NMI_hierarchical,"(5,4)",1,0,0.8594072958296896
context_aware,NMI_hierarchical,"(5,4)",1,1,0.6658846356898768
context_aware,NMI_hierarchical,"(5,4)",1,2,0.5803886434820378
context_aware,NMI_hierarchical,"(5,4)",1,3,0.5527925599970626
context_aware,NMI_hierarchical,"(5,4)",1,4,0.5623685535611158
context_aware,effectiveness_hierarchical,"(5,4)",1,0,0.9905276398370708
context_aware,effectiveness_hierarchical,"(5,4)",1,1,0.6240252709364472
context_aware,effectiveness_hierarchical,"(5,4)",1,2,0.5005103765071841
context_aware,effectiveness_hierarchical,"(5,4)",1,3,0.4651537635666213
context_aware,effectiveness_hierarchical,"(5,4)",1,4,0.4842896248692308
context_aware,consistency_hierarchical,"(5,4)",1,0,0.7589428168713168
context_aware,consistency_hierarchical,"(5,4)",1,1,0.713763612375063
context_aware,consistency_hierarchical,"(5,4)",1,2,0.6906047633706882
context_aware,consistency_hierarchical,"(5,4)",1,3,0.6811214445479341
context_aware,consistency_hierarchical,"(5,4)",1,4,0.6704630340985923
context_aware,NMI_hierarchical,"(5,4)",2,0,0.874563175925602
context_aware,NMI_hierarchical,"(5,4)",2,1,0.6405494738409895
context_aware,NMI_hierarchical,"(5,4)",2,2,0.5428252604458739
context_aware,NMI_hierarchical,"(5,4)",2,3,0.5100979100265932
context_aware,NMI_hierarchical,"(5,4)",2,4,0.515670627252881
context_aware,effectiveness_hierarchical,"(5,4)",2,0,0.9523153723911432
context_aware,effectiveness_hierarchical,"(5,4)",2,1,0.5661473676931132
context_aware,effectiveness_hierarchical,"(5,4)",2,2,0.4469009023618272
context_aware,effectiveness_hierarchical,"(5,4)",2,3,0.411500477370324
context_aware,effectiveness_hierarchical,"(5,4)",2,4,0.4268687562824719
context_aware,consistency_hierarchical,"(5,4)",2,0,0.8085488580963646
context_aware,consistency_hierarchical,"(5,4)",2,1,0.7374659744615029
context_aware,consistency_hierarchical,"(5,4)",2,2,0.6911832219934837
context_aware,consistency_hierarchical,"(5,4)",2,3,0.6708325055557351
context_aware,consistency_hierarchical,"(5,4)",2,4,0.6511246409231934
context_aware,NMI_hierarchical,"(5,4)",3,0,0.8863027689036818
context_aware,NMI_hierarchical,"(5,4)",3,1,0.664890167651273
context_aware,NMI_hierarchical,"(5,4)",3,2,0.5687184758388365
context_aware,NMI_hierarchical,"(5,4)",3,3,0.5409646825184324
context_aware,NMI_hierarchical,"(5,4)",3,4,0.5479144107076876
context_aware,effectiveness_hierarchical,"(5,4)",3,0,0.9908521665430661
context_aware,effectiveness_hierarchical,"(5,4)",3,1,0.6135227171690227
context_aware,effectiveness_hierarchical,"(5,4)",3,2,0.4839026974003262
context_aware,effectiveness_hierarchical,"(5,4)",3,3,0.44900245072253253
context_aware,effectiveness_hierarchical,"(5,4)",3,4,0.46490092822722084
context_aware,consistency_hierarchical,"(5,4)",3,0,0.8017105758259254
context_aware,consistency_hierarchical,"(5,4)",3,1,0.7256451134587839
context_aware,consistency_hierarchical,"(5,4)",3,2,0.6895851290634418
context_aware,consistency_hierarchical,"(5,4)",3,3,0.6803000203599608
context_aware,consistency_hierarchical,"(5,4)",3,4,0.6670183085725061
context_aware,NMI_hierarchical,"(5,4)",4,0,0.8562116009745548
context_aware,NMI_hierarchical,"(5,4)",4,1,0.6766161563725775
context_aware,NMI_hierarchical,"(5,4)",4,2,0.5914314071304112
context_aware,NMI_hierarchical,"(5,4)",4,3,0.5568297334734361
context_aware,NMI_hierarchical,"(5,4)",4,4,0.5621903429552096
context_aware,effectiveness_hierarchical,"(5,4)",4,0,0.9737043330861321
context_aware,effectiveness_hierarchical,"(5,4)",4,1,0.6335265700483091
context_aware,effectiveness_hierarchical,"(5,4)",4,2,0.5122754507981275
context_aware,effectiveness_hierarchical,"(5,4)",4,3,0.47007926310501125
context_aware,effectiveness_hierarchical,"(5,4)",4,4,0.4840889188494436
context_aware,consistency_hierarchical,"(5,4)",4,0,0.764020517005775
context_aware,consistency_hierarchical,"(5,4)",4,1,0.7259950250445938
context_aware,consistency_hierarchical,"(5,4)",4,2,0.6995200968212139
context_aware,consistency_hierarchical,"(5,4)",4,3,0.6828448990682092
context_aware,consistency_hierarchical,"(5,4)",4,4,0.670341128316301
