game_nr,message,targets,fixed indices,context condition,distractors,accuracy
1250,"[3, 4, 4]",[2. 2. 1. 1.],[1. 1. 1. 1.],1,[2. 0. 0. 3.],0.9999998807907104
1254,"[3, 4, 4]",[3. 1. 1. 0.],[0. 1. 1. 1.],1,[0. 3. 0. 0.],0.9999997019767761
1275,"[3, 4, 4]",[2. 1. 1. 1.],[1. 1. 1. 1.],1,[1. 2. 2. 1.],0.9969005584716797
1340,"[3, 4, 4]",[2. 2. 1. 0.],[0. 0. 1. 1.],0,[2. 1. 2. 3.],1.0
1371,"[3, 4, 4]",[2. 1. 1. 1.],[1. 1. 1. 1.],3,[2. 1. 2. 1.],0.9999999403953552
1399,"[3, 4, 4]",[1. 1. 1. 0.],[1. 1. 1. 1.],1,[1. 2. 3. 3.],0.9999998807907104
1410,"[3, 4, 4]",[0. 2. 1. 0.],[1. 1. 1. 0.],1,[2. 2. 0. 0.],0.9937555193901062
1418,"[3, 4, 4]",[1. 2. 1. 3.],[0. 0. 1. 1.],1,[0. 1. 0. 3.],0.9940237998962402
1419,"[3, 4, 4]",[0. 0. 1. 1.],[1. 0. 1. 1.],1,[0. 0. 3. 0.],0.9941795468330383
1456,"[3, 4, 4]",[1. 0. 1. 2.],[1. 1. 1. 1.],2,[3. 0. 0. 2.],0.9999955296516418
1469,"[3, 4, 4]",[3. 2. 1. 0.],[1. 1. 1. 1.],1,[1. 2. 0. 2.],0.9999891519546509
1483,"[3, 4, 4]",[2. 2. 1. 0.],[1. 1. 1. 1.],0,[1. 0. 0. 3.],0.9999998211860657
1510,"[3, 4, 4]",[1. 3. 1. 0.],[0. 1. 1. 0.],1,[2. 3. 3. 0.],1.0
1523,"[3, 4, 4]",[2. 1. 1. 0.],[1. 1. 1. 0.],1,[0. 1. 0. 1.],0.9845072031021118
1537,"[3, 4, 4]",[2. 2. 1. 2.],[0. 1. 1. 0.],0,[0. 0. 3. 1.],1.0
1538,"[3, 4, 4]",[2. 3. 1. 0.],[1. 0. 1. 1.],0,[1. 0. 2. 3.],1.0
1567,"[3, 4, 4]",[2. 2. 1. 2.],[1. 1. 1. 1.],0,[0. 3. 3. 3.],0.9969249367713928
1570,"[3, 4, 4]",[3. 2. 1. 2.],[1. 0. 1. 1.],0,[1. 3. 3. 0.],0.990649402141571
1575,"[3, 4, 4]",[2. 3. 1. 3.],[1. 1. 1. 0.],1,[0. 3. 3. 1.],0.991255521774292
1579,"[3, 4, 4]",[3. 0. 1. 0.],[1. 1. 1. 1.],0,[0. 1. 3. 1.],0.9906383752822876
1620,"[3, 4, 4]",[1. 3. 1. 2.],[1. 1. 1. 1.],3,[1. 3. 2. 2.],0.9999999403953552
3741,"[3, 4, 4]",[1. 3. 1. 3.],[1. 0. 1. 0.],1,[1. 1. 0. 3.],0.9953091144561768
