game_nr,message,targets,fixed indices,context condition,distractors,accuracy
2197,[2],[2. 1. 3. 3.],[1. 1. 0. 1.],1,[3. 2. 1. 3.],0.9999915361404419
3299,[2],[2. 2. 0. 1.],[1. 1. 1. 1.],2,[3. 2. 0. 2.],0.9781107902526855
2190,[2],[2. 0. 3. 3.],[1. 1. 0. 1.],0,[0. 1. 2. 2.],0.9687320590019226
3301,[2],[2. 3. 1. 3.],[1. 1. 1. 1.],2,[3. 0. 1. 3.],0.9781249165534973
3308,[2],[2. 0. 2. 2.],[1. 1. 1. 1.],0,[3. 3. 3. 3.],0.9795523285865784
3313,[2],[2. 0. 3. 1.],[1. 1. 1. 1.],3,[1. 0. 3. 1.],0.999932587146759
2252,[2],[2. 2. 1. 3.],[1. 1. 1. 1.],2,[1. 0. 1. 3.],1.0
2178,[2],[2. 3. 2. 0.],[1. 1. 0. 1.],0,[0. 0. 3. 1.],0.9687422513961792
3317,[2],[2. 2. 1. 3.],[1. 0. 0. 1.],1,[1. 2. 3. 3.],0.9999998807907104
3331,[2],[2. 0. 1. 1.],[1. 1. 1. 1.],1,[1. 3. 3. 1.],0.9874910116195679
2172,[2],[2. 2. 3. 2.],[1. 0. 1. 1.],0,[1. 1. 2. 0.],0.9999997019767761
2170,[2],[2. 3. 1. 2.],[1. 1. 1. 0.],0,[1. 1. 3. 2.],0.9999920725822449
3341,[2],[2. 2. 1. 0.],[1. 0. 0. 1.],0,[3. 0. 3. 2.],0.9874999523162842
2164,[2],[2. 1. 1. 1.],[1. 1. 1. 0.],1,[3. 1. 2. 0.],0.9999982714653015
3347,[2],[2. 0. 1. 2.],[1. 1. 1. 1.],3,[3. 0. 1. 2.],0.9968699812889099
2038,[2],[2. 3. 1. 2.],[1. 0. 0. 1.],0,[3. 2. 3. 0.],0.9781254529953003
3352,[2],[2. 3. 3. 0.],[1. 1. 1. 1.],0,[1. 1. 1. 3.],0.9968669414520264
3371,[2],[2. 1. 2. 3.],[1. 1. 1. 1.],0,[1. 3. 0. 2.],0.9688183069229126
2256,[2],[2. 3. 1. 0.],[1. 1. 1. 1.],1,[3. 3. 2. 3.],0.9999669790267944
2230,[2],[2. 0. 2. 0.],[1. 1. 0. 1.],1,[1. 3. 1. 0.],0.9874778389930725
3372,[2],[2. 0. 0. 1.],[1. 0. 1. 1.],1,[0. 3. 2. 1.],0.9687499403953552
2859,[2],[2. 1. 2. 3.],[1. 1. 1. 1.],1,[3. 2. 0. 3.],0.9500091075897217
3471,[2],[2. 3. 3. 1.],[1. 1. 0. 1.],0,[3. 0. 2. 2.],0.9985849857330322
3639,[2],[2. 1. 1. 0.],[1. 1. 0. 0.],1,[1. 1. 1. 2.],0.996874988079071
1916,[2],[2. 0. 3. 3.],[1. 1. 1. 1.],1,[1. 0. 2. 1.],0.9998846054077148
3641,[2],[2. 1. 0. 0.],[1. 1. 0. 0.],0,[3. 3. 2. 0.],0.996872067451477
1908,[2],[2. 0. 0. 0.],[1. 1. 1. 0.],0,[1. 3. 2. 0.],0.9999992847442627
1907,[2],[2. 3. 0. 1.],[1. 1. 1. 1.],2,[0. 3. 0. 3.],0.9999532103538513
1904,[2],[2. 2. 0. 3.],[1. 1. 1. 1.],2,[1. 3. 0. 3.],0.9999999403953552
1895,[2],[2. 0. 1. 2.],[1. 0. 1. 0.],0,[1. 2. 2. 1.],0.9906202554702759
3650,[2],[2. 2. 3. 1.],[1. 1. 1. 1.],1,[3. 3. 3. 0.],0.9937486052513123
3666,[2],[2. 1. 0. 3.],[1. 0. 1. 1.],0,[0. 1. 1. 1.],0.9687467813491821
3667,[2],[2. 0. 3. 1.],[1. 1. 1. 1.],0,[1. 3. 1. 2.],0.9685969948768616
3673,[2],[2. 2. 1. 0.],[1. 1. 0. 1.],0,[3. 3. 3. 3.],0.96875
1887,[2],[2. 1. 2. 0.],[1. 0. 0. 1.],1,[3. 2. 3. 0.],0.9999992847442627
3685,[2],[2. 0. 0. 1.],[1. 1. 1. 0.],0,[1. 1. 2. 3.],0.9999999403953552
1878,[2],[2. 2. 1. 1.],[1. 1. 1. 1.],1,[1. 3. 1. 2.],1.0
3694,[2],[2. 3. 3. 0.],[1. 1. 1. 1.],1,[3. 0. 3. 1.],0.9999812245368958
3710,[2],[2. 2. 2. 2.],[1. 0. 1. 0.],0,[1. 0. 3. 3.],0.9456063508987427
1861,[2],[2. 1. 1. 2.],[1. 1. 1. 0.],1,[3. 1. 2. 0.],0.9874998927116394
1831,[2],[2. 0. 2. 1.],[1. 0. 1. 0.],1,[0. 0. 2. 1.],0.9999945163726807
1830,[2],[2. 1. 1. 2.],[1. 1. 1. 1.],0,[3. 0. 3. 1.],0.9999999403953552
1826,[2],[2. 1. 1. 3.],[1. 0. 0. 1.],1,[3. 3. 1. 3.],0.9999995827674866
3720,[2],[2. 3. 2. 0.],[1. 1. 0. 1.],1,[3. 1. 2. 0.],0.9968746304512024
3723,[2],[2. 0. 0. 1.],[1. 1. 1. 1.],0,[3. 2. 1. 0.],0.9968726634979248
1813,[2],[2. 2. 3. 1.],[1. 1. 0. 1.],2,[0. 2. 3. 1.],0.9874999523162842
1801,[2],[2. 3. 0. 2.],[1. 0. 0. 1.],0,[1. 0. 3. 0.],0.9687509536743164
1800,[2],[2. 3. 3. 3.],[1. 1. 1. 1.],0,[3. 2. 1. 2.],0.9686698317527771
1920,[2],[2. 1. 3. 2.],[1. 1. 1. 1.],0,[0. 3. 0. 3.],0.9999916553497314
1923,[2],[2. 2. 0. 2.],[1. 1. 1. 1.],1,[0. 0. 2. 2.],0.9999999403953552
1924,[2],[2. 0. 1. 2.],[1. 1. 0. 1.],1,[1. 2. 3. 2.],0.9999975562095642
3619,[2],[2. 2. 0. 1.],[1. 1. 1. 1.],0,[1. 1. 2. 2.],0.9999995231628418
3488,[2],[2. 1. 3. 2.],[1. 1. 0. 1.],2,[0. 1. 1. 2.],0.9906247854232788
3489,[2],[2. 3. 3. 0.],[1. 1. 1. 1.],0,[1. 2. 2. 1.],0.9906135201454163
2271,[2],[2. 3. 3. 2.],[1. 1. 1. 0.],2,[0. 3. 3. 3.],0.9999992847442627
2031,[2],[2. 2. 0. 1.],[1. 1. 0. 1.],0,[3. 3. 1. 3.],0.9999999403953552
2030,[2],[2. 3. 3. 0.],[1. 1. 1. 1.],2,[3. 2. 3. 0.],0.9999967217445374
3492,[2],[2. 1. 3. 2.],[1. 1. 0. 1.],0,[1. 2. 1. 1.],0.9906115531921387
2028,[2],[2. 2. 3. 1.],[1. 1. 1. 1.],1,[0. 3. 3. 0.],0.9999998211860657
3494,[2],[2. 3. 2. 3.],[1. 1. 1. 1.],0,[0. 2. 0. 0.],0.9906249642372131
3507,[2],[2. 3. 0. 2.],[1. 1. 1. 1.],3,[0. 3. 0. 2.],0.9812498688697815
3522,[2],[2. 2. 1. 3.],[1. 1. 1. 1.],0,[0. 0. 3. 0.],0.9937471151351929
3532,[2],[2. 2. 0. 1.],[1. 0. 0. 1.],0,[3. 1. 1. 2.],0.9937492609024048
2015,[2],[2. 0. 0. 3.],[1. 1. 1. 1.],0,[0. 2. 1. 2.],0.9874959588050842
3470,[2],[2. 3. 2. 2.],[1. 1. 0. 0.],1,[1. 3. 3. 1.],0.9999992847442627
3533,[2],[2. 0. 1. 1.],[1. 1. 1. 1.],0,[1. 3. 0. 2.],0.9936914443969727
3579,[2],[2. 2. 1. 1.],[1. 1. 1. 0.],1,[0. 3. 1. 1.],0.9999993443489075
3581,[2],[2. 3. 1. 2.],[1. 1. 1. 1.],0,[1. 1. 3. 1.],0.9999999403953552
3582,[2],[2. 0. 0. 3.],[1. 1. 1. 1.],0,[0. 2. 2. 2.],0.9999991655349731
1988,[2],[2. 3. 0. 0.],[1. 1. 1. 1.],0,[0. 1. 1. 3.],0.9812420606613159
3591,[2],[2. 0. 2. 0.],[1. 0. 1. 1.],1,[0. 3. 3. 0.],0.9937346577644348
1986,[2],[2. 0. 3. 2.],[1. 0. 1. 1.],2,[1. 0. 3. 2.],0.9812464714050293
1961,[2],[2. 0. 0. 3.],[1. 1. 1. 1.],2,[3. 0. 0. 2.],0.9999841451644897
3601,[2],[2. 1. 2. 2.],[1. 1. 0. 1.],0,[1. 0. 3. 3.],0.9874998927116394
3610,[2],[2. 1. 2. 1.],[1. 1. 1. 1.],1,[0. 3. 2. 0.],0.9874382019042969
3611,[2],[2. 1. 1. 0.],[1. 1. 1. 1.],1,[1. 1. 0. 3.],0.9874999523162842
1936,[2],[2. 2. 3. 1.],[1. 1. 1. 1.],0,[1. 0. 2. 2.],0.9906232953071594
1925,[2],[2. 2. 0. 2.],[1. 0. 0. 1.],1,[1. 0. 0. 2.],0.9999969601631165
1996,[2],[2. 0. 0. 2.],[1. 0. 1. 1.],0,[1. 1. 1. 3.],0.981249988079071
2278,[2],[2. 3. 2. 1.],[1. 1. 0. 1.],0,[3. 0. 0. 0.],0.981243908405304
2292,[2],[2. 1. 2. 2.],[1. 1. 0. 1.],2,[1. 1. 3. 2.],0.9906247854232788
2284,[2],[2. 1. 0. 2.],[1. 1. 1. 1.],3,[3. 1. 0. 2.],0.9812494516372681
2672,[2],[2. 3. 3. 3.],[1. 1. 0. 1.],0,[1. 0. 2. 1.],0.9843122959136963
2666,[2],[2. 2. 1. 3.],[1. 0. 1. 0.],0,[3. 2. 3. 1.],0.9999999403953552
3015,[2],[2. 3. 3. 2.],[1. 1. 1. 1.],0,[3. 1. 2. 0.],0.9749892950057983
3045,[2],[2. 1. 2. 3.],[1. 1. 1. 1.],3,[3. 1. 2. 3.],0.9999933242797852
3057,[2],[2. 3. 3. 2.],[1. 0. 0. 0.],0,[3. 1. 1. 3.],0.9906153082847595
3061,[2],[2. 1. 2. 3.],[1. 1. 0. 1.],1,[3. 2. 1. 3.],0.9906219840049744
2645,[2],[2. 3. 0. 2.],[1. 1. 1. 1.],0,[0. 2. 3. 0.],0.9999982118606567
3069,[2],[2. 1. 3. 3.],[1. 1. 1. 1.],0,[3. 3. 0. 0.],0.9883304834365845
3071,[2],[2. 1. 2. 3.],[1. 1. 0. 1.],1,[0. 1. 0. 2.],0.9906035661697388
3074,[2],[2. 3. 0. 1.],[1. 1. 1. 1.],1,[1. 2. 0. 3.],0.9936835169792175
3076,[2],[2. 1. 3. 2.],[1. 0. 0. 1.],1,[0. 2. 0. 2.],0.9937498569488525
2639,[2],[2. 2. 1. 0.],[1. 1. 1. 1.],3,[0. 2. 1. 0.],0.9906232953071594
2995,[2],[2. 3. 2. 3.],[1. 1. 0. 1.],0,[3. 0. 0. 2.],0.9999010562896729
3078,[2],[2. 3. 2. 2.],[1. 1. 1. 1.],0,[3. 2. 1. 1.],0.9937465190887451
2623,[2],[2. 3. 1. 0.],[1. 1. 1. 1.],2,[0. 3. 3. 0.],0.9848728179931641
2621,[2],[2. 1. 0. 1.],[1. 1. 1. 1.],2,[1. 1. 0. 0.],0.9692851305007935
2616,[2],[2. 3. 2. 2.],[1. 1. 1. 1.],2,[1. 1. 2. 2.],0.9843718409538269
2604,[2],[2. 2. 1. 0.],[1. 0. 0. 1.],1,[1. 0. 2. 0.],0.962576150894165
3100,[2],[2. 3. 1. 1.],[1. 1. 1. 1.],1,[1. 1. 1. 0.],0.9614803791046143
2589,[2],[2. 0. 2. 2.],[1. 1. 1. 1.],1,[1. 2. 2. 1.],0.9562491178512573
2588,[2],[2. 0. 1. 3.],[1. 1. 1. 0.],0,[3. 3. 3. 2.],0.9562312960624695
2585,[2],[2. 2. 0. 2.],[1. 1. 1. 1.],1,[1. 1. 2. 2.],0.957308292388916
3113,[2],[2. 3. 0. 2.],[1. 1. 1. 1.],1,[0. 3. 2. 1.],0.9687499403953552
3116,[2],[2. 2. 3. 1.],[1. 0. 0. 1.],0,[3. 1. 3. 2.],0.968656063079834
2562,[2],[2. 0. 0. 3.],[1. 0. 0. 0.],0,[0. 2. 2. 3.],0.9687491059303284
3120,[2],[2. 2. 3. 3.],[1. 0. 0. 1.],1,[3. 1. 0. 3.],0.96875
3084,[2],[2. 3. 2. 2.],[1. 0. 0. 1.],0,[1. 3. 3. 0.],0.9937497973442078
2994,[2],[2. 3. 2. 0.],[1. 1. 0. 0.],0,[0. 2. 2. 3.],0.9999909400939941
2977,[2],[2. 0. 1. 3.],[1. 1. 1. 1.],0,[0. 1. 3. 0.],0.999833345413208
2968,[2],[2. 2. 0. 2.],[1. 0. 1. 1.],1,[1. 3. 0. 1.],0.9906238317489624
2862,[2],[2. 2. 0. 3.],[1. 1. 1. 1.],1,[0. 3. 1. 3.],0.9500650763511658
2879,[2],[2. 2. 0. 2.],[1. 0. 1. 1.],0,[0. 2. 3. 3.],0.9999995827674866
2838,[2],[2. 1. 0. 1.],[1. 1. 1. 1.],1,[1. 0. 0. 0.],0.9950613379478455
2829,[2],[2. 1. 1. 2.],[1. 1. 1. 1.],0,[1. 2. 3. 3.],0.9968743324279785
2806,[2],[2. 2. 1. 0.],[1. 0. 1. 0.],0,[0. 1. 2. 1.],0.9874902367591858
2888,[2],[2. 1. 2. 2.],[1. 1. 1. 0.],0,[3. 3. 3. 1.],0.9781272411346436
2800,[2],[2. 0. 3. 3.],[1. 0. 1. 1.],2,[3. 3. 3. 3.],0.9874976873397827
2799,[2],[2. 3. 2. 1.],[1. 1. 1. 0.],0,[1. 2. 3. 2.],0.9751745462417603
2890,[2],[2. 3. 0. 0.],[1. 1. 1. 1.],2,[3. 3. 0. 2.],0.9781168699264526
2785,[2],[2. 2. 3. 3.],[1. 0. 0. 1.],0,[0. 2. 2. 2.],0.9749229550361633
2896,[2],[2. 3. 1. 2.],[1. 1. 1. 1.],1,[3. 1. 1. 3.],0.9874930381774902
2902,[2],[2. 3. 0. 3.],[1. 1. 1. 1.],0,[1. 0. 3. 2.],0.9874616861343384
2772,[2],[2. 3. 1. 2.],[1. 1. 1. 1.],0,[1. 1. 2. 0.],0.9718737602233887
2764,[2],[2. 1. 3. 2.],[1. 1. 1. 1.],0,[3. 2. 2. 0.],0.9999898672103882
2906,[2],[2. 3. 3. 3.],[1. 1. 1. 0.],1,[0. 3. 2. 1.],0.9859267473220825
2762,[2],[2. 2. 2. 0.],[1. 0. 0. 1.],0,[3. 1. 3. 2.],0.9999815821647644
2760,[2],[2. 0. 0. 1.],[1. 1. 1. 0.],2,[3. 0. 0. 1.],0.9999762773513794
2740,[2],[2. 0. 3. 3.],[1. 1. 1. 1.],0,[3. 3. 0. 2.],0.9937467575073242
2913,[2],[2. 2. 0. 1.],[1. 1. 1. 1.],3,[0. 2. 0. 1.],0.9874479174613953
2723,[2],[2. 1. 2. 2.],[1. 1. 0. 1.],0,[0. 0. 2. 3.],0.9874318838119507
2928,[2],[2. 1. 3. 2.],[1. 0. 1. 1.],0,[0. 1. 0. 1.],0.9718718528747559
2716,[2],[2. 2. 3. 1.],[1. 1. 1. 1.],0,[3. 0. 2. 3.],0.9873394966125488
2713,[2],[2. 0. 1. 2.],[1. 1. 1. 1.],0,[1. 2. 0. 1.],0.9874707460403442
2933,[2],[2. 1. 0. 2.],[1. 1. 1. 1.],1,[0. 2. 0. 1.],0.9718705415725708
2951,[2],[2. 0. 0. 0.],[1. 0. 1. 1.],0,[3. 3. 1. 3.],0.9937260150909424
2959,[2],[2. 3. 0. 0.],[1. 1. 1. 1.],1,[1. 3. 3. 2.],0.9935245513916016
2967,[2],[2. 1. 1. 2.],[1. 0. 1. 1.],0,[3. 2. 0. 1.],0.9906235337257385
2552,[2],[2. 3. 3. 3.],[1. 1. 1. 1.],1,[0. 3. 0. 0.],0.990537703037262
3145,[2],[2. 1. 1. 0.],[1. 0. 1. 1.],1,[3. 1. 3. 0.],0.9718635082244873
3149,[2],[2. 0. 3. 0.],[1. 1. 0. 1.],0,[1. 1. 3. 1.],0.9718733429908752
2531,[2],[2. 3. 1. 3.],[1. 1. 1. 1.],0,[1. 2. 2. 1.],0.9999838471412659
2375,[2],[2. 0. 0. 2.],[1. 1. 1. 1.],1,[3. 2. 2. 2.],0.9812486171722412
3200,[2],[2. 0. 2. 3.],[1. 0. 1. 1.],0,[0. 2. 3. 0.],1.0
2374,[2],[2. 3. 0. 2.],[1. 1. 0. 0.],0,[1. 0. 3. 0.],0.9812479615211487
2373,[2],[2. 1. 3. 3.],[1. 1. 0. 0.],0,[1. 0. 0. 1.],0.9812023043632507
2370,[2],[2. 2. 1. 3.],[1. 1. 0. 1.],2,[3. 2. 0. 3.],0.9812495708465576
2366,[2],[2. 2. 3. 1.],[1. 1. 1. 0.],0,[0. 3. 1. 1.],0.9687500596046448
2365,[2],[2. 3. 3. 1.],[1. 0. 1. 1.],1,[3. 0. 3. 0.],0.9687391519546509
3208,[2],[2. 1. 1. 0.],[1. 1. 1. 1.],1,[1. 3. 2. 0.],0.9999583959579468
3212,[2],[2. 1. 3. 3.],[1. 1. 1. 1.],3,[1. 1. 3. 3.],0.9999980926513672
2361,[2],[2. 0. 1. 1.],[1. 1. 1. 1.],2,[2. 0. 2. 2.],0.9687639474868774
3224,[2],[2. 1. 3. 3.],[1. 1. 1. 1.],1,[3. 0. 0. 3.],0.9905233979225159
3233,[2],[2. 0. 0. 2.],[1. 0. 0. 0.],0,[3. 1. 2. 1.],0.9999954700469971
2357,[2],[2. 1. 1. 2.],[1. 1. 0. 1.],0,[1. 0. 1. 0.],0.9687492847442627
3241,[2],[2. 1. 2. 0.],[1. 1. 1. 1.],0,[3. 3. 3. 3.],0.9999985098838806
2341,[2],[2. 2. 3. 0.],[1. 1. 0. 1.],0,[3. 0. 0. 2.],0.9999999403953552
2331,[2],[2. 0. 3. 0.],[1. 1. 0. 1.],0,[1. 2. 1. 1.],0.9999883770942688
3252,[2],[2. 1. 2. 1.],[1. 1. 1. 1.],1,[3. 1. 0. 0.],0.9227650165557861
2329,[2],[2. 1. 1. 1.],[1. 1. 1. 1.],1,[1. 2. 2. 1.],0.9999998807907104
2328,[2],[2. 2. 0. 1.],[1. 1. 1. 1.],2,[3. 2. 2. 1.],0.9999998211860657
2323,[2],[2. 3. 2. 1.],[1. 1. 1. 1.],0,[3. 2. 0. 0.],0.9999999403953552
2312,[2],[2. 3. 2. 1.],[1. 1. 1. 0.],0,[3. 2. 3. 0.],0.9906250238418579
2311,[2],[2. 2. 0. 1.],[1. 1. 1. 1.],2,[3. 2. 0. 3.],0.9906240105628967
2302,[2],[2. 1. 0. 2.],[1. 1. 1. 1.],1,[3. 0. 0. 3.],0.9906238913536072
3258,[2],[2. 0. 0. 3.],[1. 1. 0. 0.],0,[0. 3. 3. 0.],0.9218748211860657
2297,[2],[2. 0. 2. 1.],[1. 1. 1. 1.],1,[0. 1. 1. 1.],0.9906248450279236
2858,[2],[2. 2. 1. 2.],[1. 1. 0. 1.],0,[1. 1. 1. 0.],0.9502691626548767
3272,[2],[2. 3. 2. 0.],[1. 1. 1. 0.],0,[0. 0. 0. 3.],0.9781336784362793
3183,[2],[2. 3. 0. 3.],[1. 1. 0. 0.],0,[3. 2. 3. 0.],0.9999948740005493
2280,[2],[2. 0. 3. 0.],[1. 1. 1. 1.],2,[1. 1. 3. 0.],0.9812484979629517
2380,[2],[2. 2. 1. 2.],[1. 1. 1. 1.],3,[1. 2. 1. 2.],0.9812499284744263
2391,[2],[2. 2. 2. 1.],[1. 0. 1. 1.],0,[3. 2. 0. 2.],0.9629644751548767
3152,[2],[2. 2. 1. 2.],[1. 0. 0. 0.],0,[3. 2. 3. 3.],0.9656249284744263
2524,[2],[2. 1. 0. 2.],[1. 0. 1. 1.],0,[0. 1. 1. 1.],0.9937493205070496
2514,[2],[2. 1. 2. 3.],[1. 1. 1. 1.],1,[3. 0. 3. 3.],0.9937499761581421
3154,[2],[2. 3. 1. 0.],[1. 0. 0. 1.],0,[3. 0. 2. 2.],0.9656197428703308
2510,[2],[2. 0. 3. 0.],[1. 1. 1. 1.],0,[1. 1. 0. 2.],0.9780049920082092
3157,[2],[2. 1. 3. 2.],[1. 0. 0. 0.],0,[3. 2. 1. 3.],0.9656220078468323
2488,[2],[2. 0. 2. 1.],[1. 0. 1. 1.],2,[0. 3. 2. 1.],0.9874976873397827
2486,[2],[2. 1. 3. 2.],[1. 1. 1. 1.],1,[1. 2. 2. 2.],0.9859689474105835
2481,[2],[2. 3. 0. 0.],[1. 1. 1. 1.],2,[0. 3. 0. 1.],0.9874385595321655
2472,[2],[2. 2. 0. 1.],[1. 1. 1. 1.],0,[3. 1. 2. 3.],0.9999982714653015
2468,[2],[2. 3. 3. 2.],[1. 0. 1. 1.],0,[0. 2. 1. 1.],0.9999338984489441
3159,[2],[2. 2. 3. 0.],[1. 1. 1. 1.],0,[3. 3. 1. 2.],0.965607225894928
2455,[2],[2. 3. 3. 1.],[1. 1. 1. 0.],0,[3. 2. 0. 2.],0.9839057326316833
2454,[2],[2. 1. 1. 3.],[1. 1. 0. 0.],0,[1. 2. 1. 2.],0.9843666553497314
3161,[2],[2. 0. 3. 0.],[1. 1. 1. 1.],3,[0. 0. 3. 0.],0.9655162692070007
3167,[2],[2. 1. 1. 2.],[1. 0. 1. 1.],0,[3. 3. 0. 0.],0.965624988079071
2437,[2],[2. 3. 1. 1.],[1. 0. 1. 0.],0,[1. 2. 3. 2.],0.999996542930603
3175,[2],[2. 3. 2. 0.],[1. 1. 1. 1.],1,[0. 3. 1. 3.],0.9999998211860657
2434,[2],[2. 3. 1. 1.],[1. 0. 1. 0.],0,[3. 3. 0. 1.],0.9999980926513672
2426,[2],[2. 1. 2. 3.],[1. 1. 1. 1.],1,[3. 1. 3. 1.],0.9624999165534973
2422,[2],[2. 3. 2. 2.],[1. 1. 1. 1.],0,[1. 0. 1. 0.],0.9624999761581421
2420,[2],[2. 0. 3. 0.],[1. 1. 1. 1.],2,[3. 0. 3. 1.],0.9624994993209839
2416,[2],[2. 0. 2. 1.],[1. 1. 1. 1.],1,[3. 3. 2. 3.],0.9624607563018799
2409,[2],[2. 0. 3. 3.],[1. 1. 1. 1.],0,[1. 2. 2. 1.],0.9999982118606567
3180,[2],[2. 1. 3. 2.],[1. 0. 1. 1.],0,[1. 3. 1. 0.],1.0
2394,[2],[2. 3. 0. 0.],[1. 1. 1. 1.],3,[3. 3. 0. 0.],0.9624994993209839
3182,[2],[2. 2. 1. 0.],[1. 1. 1. 1.],3,[3. 2. 1. 0.],0.9999997019767761
2383,[2],[2. 3. 2. 0.],[1. 1. 1. 0.],0,[3. 0. 0. 2.],0.9812469482421875
2709,[2],[2. 1. 1. 0.],[1. 1. 1. 0.],1,[0. 1. 0. 1.],0.9874952435493469
1814,[2],[2. 0. 0. 3.],[1. 1. 0. 1.],2,[0. 0. 2. 3.],0.9874992370605469
834,[2],[2. 0. 3. 0.],[1. 0. 1. 1.],0,[0. 2. 0. 1.],0.9688045382499695
743,[2],[2. 2. 1. 2.],[1. 1. 0. 1.],1,[0. 0. 2. 2.],0.9999998807907104
751,[2],[2. 2. 1. 1.],[1. 1. 1. 1.],2,[0. 2. 1. 0.],0.9999973177909851
764,[2],[2. 3. 1. 3.],[1. 0. 0. 1.],1,[0. 0. 2. 3.],0.9999991655349731
767,[2],[2. 3. 2. 0.],[1. 1. 1. 1.],1,[0. 0. 3. 0.],0.9999999403953552
768,[2],[2. 0. 1. 3.],[1. 1. 0. 1.],2,[0. 0. 0. 3.],0.9687488079071045
779,[2],[2. 3. 0. 1.],[1. 1. 1. 0.],1,[1. 3. 1. 2.],0.9687493443489075
784,[2],[2. 1. 0. 0.],[1. 1. 1. 0.],0,[0. 0. 3. 3.],0.9812438488006592
790,[2],[2. 3. 1. 3.],[1. 1. 0. 1.],2,[0. 3. 3. 3.],0.9812493324279785
792,[2],[2. 0. 1. 0.],[1. 1. 1. 0.],1,[1. 0. 0. 2.],0.9812455773353577
793,[2],[2. 2. 1. 0.],[1. 1. 1. 1.],0,[0. 0. 0. 2.],0.9812496900558472
800,[2],[2. 1. 0. 2.],[1. 1. 1. 1.],1,[0. 1. 1. 0.],0.9906222224235535
807,[2],[2. 2. 3. 0.],[1. 1. 1. 1.],0,[1. 0. 0. 2.],0.9906248450279236
818,[2],[2. 2. 1. 0.],[1. 1. 1. 1.],1,[0. 0. 1. 1.],0.9656249284744263
820,[2],[2. 1. 0. 3.],[1. 1. 0. 1.],0,[3. 2. 2. 2.],0.9656139016151428
829,[2],[2. 0. 0. 2.],[1. 0. 1. 1.],0,[3. 0. 2. 3.],0.9656248688697815
724,[2],[2. 2. 2. 1.],[1. 1. 0. 1.],1,[1. 1. 1. 1.],0.9999998807907104
1774,[2],[2. 0. 3. 2.],[1. 1. 1. 1.],1,[0. 2. 3. 0.],0.9999991059303284
720,[2],[2. 1. 0. 2.],[1. 0. 1. 0.],0,[1. 0. 2. 2.],0.999996542930603
702,[2],[2. 0. 1. 1.],[1. 1. 1. 1.],1,[3. 0. 2. 0.],0.9968706369400024
633,[2],[2. 3. 1. 0.],[1. 0. 1. 1.],0,[0. 2. 2. 1.],0.9687508940696716
638,[2],[2. 0. 1. 3.],[1. 1. 0. 1.],0,[1. 2. 0. 0.],0.9687480926513672
639,[2],[2. 3. 1. 0.],[1. 0. 1. 1.],0,[1. 0. 2. 3.],0.9687480330467224
645,[2],[2. 0. 3. 2.],[1. 1. 1. 1.],1,[1. 1. 2. 2.],0.9999990463256836
646,[2],[2. 3. 1. 1.],[1. 0. 0. 1.],0,[0. 3. 0. 2.],0.9999610781669617
651,[2],[2. 3. 1. 0.],[1. 1. 1. 1.],0,[0. 0. 3. 1.],0.999984622001648
652,[2],[2. 1. 0. 3.],[1. 0. 1. 1.],0,[3. 0. 1. 2.],0.9999925494194031
665,[2],[2. 1. 2. 2.],[1. 1. 1. 1.],1,[0. 1. 0. 3.],0.9906480312347412
672,[2],[2. 0. 3. 2.],[1. 0. 1. 1.],0,[3. 0. 1. 3.],0.999999463558197
678,[2],[2. 3. 2. 1.],[1. 1. 1. 1.],0,[0. 2. 3. 3.],0.9999999403953552
680,[2],[2. 3. 2. 0.],[1. 1. 1. 1.],1,[3. 3. 3. 1.],1.0
683,[2],[2. 3. 1. 0.],[1. 0. 1. 0.],1,[0. 1. 1. 0.],0.9999996423721313
688,[2],[2. 3. 0. 3.],[1. 1. 1. 1.],3,[3. 3. 0. 3.],0.9968730211257935
696,[2],[2. 2. 3. 1.],[1. 0. 1. 1.],0,[3. 2. 2. 0.],0.996842086315155
697,[2],[2. 1. 1. 1.],[1. 1. 1. 1.],2,[1. 1. 3. 1.],0.9968748092651367
704,[2],[2. 1. 1. 2.],[1. 0. 1. 1.],1,[0. 1. 3. 2.],0.9624982476234436
632,[2],[2. 0. 3. 3.],[1. 0. 0. 1.],1,[0. 1. 0. 3.],0.9687469601631165
844,[2],[2. 3. 3. 0.],[1. 0. 1. 0.],0,[1. 1. 0. 2.],0.9687424898147583
847,[2],[2. 2. 2. 3.],[1. 1. 1. 1.],1,[3. 0. 2. 2.],0.9687508940696716
947,[2],[2. 2. 1. 3.],[1. 1. 0. 1.],1,[1. 1. 3. 3.],0.9999999403953552
948,[2],[2. 2. 1. 2.],[1. 1. 1. 1.],0,[0. 3. 3. 3.],1.0
949,[2],[2. 0. 2. 3.],[1. 1. 0. 1.],0,[3. 3. 3. 0.],0.9999883770942688
985,[2],[2. 3. 3. 1.],[1. 1. 1. 0.],2,[1. 3. 3. 0.],0.9874962568283081
992,[2],[2. 3. 2. 3.],[1. 1. 1. 1.],0,[3. 2. 3. 2.],0.96875
993,[2],[2. 0. 2. 2.],[1. 1. 1. 1.],2,[1. 2. 2. 2.],0.9687438607215881
1002,[2],[2. 3. 1. 2.],[1. 1. 1. 1.],1,[1. 3. 3. 0.],0.9687497615814209
1005,[2],[2. 3. 1. 0.],[1. 1. 1. 0.],1,[3. 3. 0. 1.],0.9687496423721313
