game_nr,message,targets,fixed indices,context condition,distractors,accuracy
3061,[2],[2. 1. 2. 3.],[1. 1. 0. 1.],1,[3. 2. 1. 3.],0.9906219840049744
3057,[2],[2. 3. 3. 2.],[1. 0. 0. 0.],0,[3. 1. 1. 3.],0.9906153082847595
3045,[2],[2. 1. 2. 3.],[1. 1. 1. 1.],3,[3. 1. 2. 3.],0.9999933242797852
3015,[2],[2. 3. 3. 2.],[1. 1. 1. 1.],0,[3. 1. 2. 0.],0.9749892950057983
2995,[2],[2. 3. 2. 3.],[1. 1. 0. 1.],0,[3. 0. 0. 2.],0.9999010562896729
2994,[2],[2. 3. 2. 0.],[1. 1. 0. 0.],0,[0. 2. 2. 3.],0.9999909400939941
2977,[2],[2. 0. 1. 3.],[1. 1. 1. 1.],0,[0. 1. 3. 0.],0.999833345413208
2968,[2],[2. 2. 0. 2.],[1. 0. 1. 1.],1,[1. 3. 0. 1.],0.9906238317489624
2967,[2],[2. 1. 1. 2.],[1. 0. 1. 1.],0,[3. 2. 0. 1.],0.9906235337257385
2959,[2],[2. 3. 0. 0.],[1. 1. 1. 1.],1,[1. 3. 3. 2.],0.9935245513916016
2951,[2],[2. 0. 0. 0.],[1. 0. 1. 1.],0,[3. 3. 1. 3.],0.9937260150909424
2933,[2],[2. 1. 0. 2.],[1. 1. 1. 1.],1,[0. 2. 0. 1.],0.9718705415725708
2928,[2],[2. 1. 3. 2.],[1. 0. 1. 1.],0,[0. 1. 0. 1.],0.9718718528747559
3071,[2],[2. 1. 2. 3.],[1. 1. 0. 1.],1,[0. 1. 0. 2.],0.9906035661697388
1531,[2],[2. 0. 1. 1.],[1. 1. 1. 1.],1,[0. 1. 0. 1.],0.999998152256012
3738,[2],[2. 2. 1. 2.],[1. 1. 1. 0.],0,[1. 0. 0. 1.],0.9857137799263
892,[2],[2. 0. 3. 3.],[1. 1. 1. 1.],1,[0. 0. 0. 1.],0.9999969601631165
878,[2],[2. 3. 1. 2.],[1. 1. 1. 1.],1,[0. 3. 3. 1.],0.9718747735023499
876,[2],[3. 1. 1. 3.],[0. 0. 0. 1.],0,[1. 2. 3. 1.],0.9716976881027222
873,[2],[2. 0. 3. 2.],[1. 1. 1. 1.],3,[1. 0. 3. 2.],0.9718701839447021
376,[2],[2. 0. 3. 3.],[1. 0. 1. 1.],1,[1. 1. 2. 3.],0.9968554973602295
347,[2],[2. 3. 0. 1.],[1. 0. 1. 1.],1,[3. 1. 1. 1.],0.9624942541122437
866,[2],[2. 1. 0. 1.],[1. 1. 1. 1.],2,[1. 3. 0. 1.],0.9718721508979797
855,[2],[2. 2. 2. 3.],[1. 1. 0. 1.],0,[0. 0. 0. 0.],0.9750000834465027
221,[2],[2. 0. 3. 0.],[1. 0. 1. 1.],1,[0. 3. 1. 0.],0.9874528050422668
847,[2],[2. 2. 2. 3.],[1. 1. 1. 1.],1,[3. 0. 2. 2.],0.9687508940696716
845,[2],[2. 2. 1. 0.],[1. 0. 1. 1.],2,[1. 3. 1. 0.],0.9687490463256836
844,[2],[2. 3. 3. 0.],[1. 0. 1. 0.],0,[1. 1. 0. 2.],0.9687424898147583
223,[2],[2. 1. 1. 0.],[1. 1. 1. 1.],1,[1. 3. 1. 1.],0.9872675538063049
834,[2],[2. 0. 3. 0.],[1. 0. 1. 1.],0,[0. 2. 0. 1.],0.9688045382499695
592,[2],[2. 3. 1. 0.],[1. 1. 1. 1.],0,[3. 0. 2. 3.],0.9906241297721863
829,[2],[2. 0. 0. 2.],[1. 0. 1. 1.],0,[3. 0. 2. 3.],0.9656248688697815
230,[2],[2. 3. 2. 2.],[1. 1. 1. 1.],1,[1. 1. 2. 0.],1.0
820,[2],[2. 1. 0. 3.],[1. 1. 0. 1.],0,[3. 2. 2. 2.],0.9656139016151428
818,[2],[2. 2. 1. 0.],[1. 1. 1. 1.],1,[0. 0. 1. 1.],0.9656249284744263
595,[2],[2. 2. 3. 3.],[1. 1. 1. 0.],2,[3. 2. 3. 3.],0.9906249046325684
807,[2],[2. 2. 3. 0.],[1. 1. 1. 1.],0,[1. 0. 0. 2.],0.9906248450279236
800,[2],[2. 1. 0. 2.],[1. 1. 1. 1.],1,[0. 1. 1. 0.],0.9906222224235535
883,[2],[2. 2. 1. 0.],[1. 1. 1. 1.],1,[0. 0. 2. 0.],1.0
885,[2],[2. 1. 2. 2.],[1. 1. 1. 1.],0,[1. 2. 3. 3.],1.0
448,[2],[2. 3. 0. 3.],[1. 1. 0. 1.],1,[0. 3. 1. 0.],0.9906218647956848
900,[2],[2. 1. 2. 3.],[1. 1. 1. 0.],2,[3. 1. 2. 3.],0.9999995231628418
633,[2],[2. 3. 1. 0.],[1. 0. 1. 1.],0,[0. 2. 2. 1.],0.9687508940696716
992,[2],[2. 3. 2. 3.],[1. 1. 1. 1.],0,[3. 2. 3. 2.],0.96875
985,[2],[2. 3. 3. 1.],[1. 1. 1. 0.],2,[1. 3. 3. 0.],0.9874962568283081
185,[2],[2. 3. 2. 0.],[1. 1. 1. 0.],1,[3. 3. 0. 1.],0.9906216263771057
949,[2],[2. 0. 2. 3.],[1. 1. 0. 1.],0,[3. 3. 3. 0.],0.9999883770942688
948,[2],[2. 2. 1. 2.],[1. 1. 1. 1.],0,[0. 3. 3. 3.],1.0
194,[2],[0. 1. 2. 2.],[1. 1. 1. 1.],3,[0. 1. 1. 2.],0.9562650918960571
947,[2],[2. 2. 1. 3.],[1. 1. 0. 1.],1,[1. 1. 3. 3.],0.9999999403953552
945,[2],[2. 3. 0. 2.],[1. 0. 1. 1.],1,[3. 2. 0. 3.],0.99998939037323
943,[2],[2. 0. 2. 0.],[1. 1. 0. 0.],0,[0. 1. 0. 0.],0.9999757409095764
337,[2],[2. 3. 2. 1.],[1. 1. 0. 1.],0,[0. 2. 1. 3.],0.9624908566474915
941,[2],[2. 3. 0. 3.],[1. 1. 1. 1.],2,[1. 3. 0. 1.],0.9999963045120239
937,[2],[2. 2. 1. 2.],[1. 1. 1. 0.],1,[3. 3. 1. 1.],0.9999999403953552
930,[2],[2. 3. 0. 3.],[1. 1. 1. 0.],0,[0. 0. 1. 2.],0.999986469745636
205,[2],[2. 3. 3. 1.],[1. 1. 1. 1.],1,[3. 0. 0. 1.],0.9561453461647034
928,[2],[2. 3. 1. 1.],[1. 1. 1. 1.],0,[1. 1. 0. 3.],0.999710202217102
210,[2],[2. 3. 1. 0.],[1. 0. 1. 1.],0,[1. 3. 3. 1.],0.9874758720397949
921,[2],[2. 1. 3. 3.],[1. 1. 1. 1.],1,[3. 3. 3. 2.],0.9656218886375427
582,[2],[2. 3. 3. 0.],[1. 0. 1. 0.],0,[0. 1. 2. 0.],0.987488329410553
919,[2],[2. 2. 3. 0.],[1. 1. 1. 1.],2,[1. 0. 3. 0.],0.9656270146369934
908,[2],[2. 2. 1. 1.],[1. 1. 1. 1.],0,[1. 0. 3. 0.],0.9999998211860657
906,[2],[2. 3. 3. 1.],[1. 1. 1. 0.],1,[3. 0. 3. 2.],0.9999834299087524
200,[2],[2. 3. 3. 3.],[1. 1. 1. 1.],1,[1. 2. 0. 3.],0.9561998248100281
184,[2],[2. 2. 3. 1.],[1. 1. 1. 1.],1,[3. 1. 3. 0.],0.9906244874000549
793,[2],[2. 2. 1. 0.],[1. 1. 1. 1.],0,[0. 0. 0. 2.],0.9812496900558472
790,[2],[2. 3. 1. 3.],[1. 1. 0. 1.],2,[0. 3. 3. 3.],0.9812493324279785
696,[2],[2. 2. 3. 1.],[1. 0. 1. 1.],0,[3. 2. 2. 0.],0.996842086315155
312,[2],[2. 1. 2. 3.],[1. 1. 1. 1.],0,[3. 2. 0. 0.],0.9999998807907104
688,[2],[2. 3. 0. 3.],[1. 1. 1. 1.],3,[3. 3. 0. 3.],0.9968730211257935
683,[2],[2. 3. 1. 0.],[1. 0. 1. 0.],1,[0. 1. 1. 0.],0.9999996423721313
313,[2],[2. 2. 1. 2.],[1. 0. 1. 1.],0,[1. 3. 0. 1.],0.9999995231628418
317,[2],[2. 0. 3. 0.],[1. 1. 0. 0.],0,[3. 3. 2. 1.],0.9999881982803345
680,[2],[2. 3. 2. 0.],[1. 1. 1. 1.],1,[3. 3. 3. 1.],1.0
678,[2],[2. 3. 2. 1.],[1. 1. 1. 1.],0,[0. 2. 3. 3.],0.9999999403953552
623,[2],[2. 3. 3. 1.],[1. 1. 1. 1.],1,[0. 1. 3. 3.],0.9781100153923035
672,[2],[2. 0. 3. 2.],[1. 0. 1. 1.],0,[3. 0. 1. 3.],0.999999463558197
665,[2],[2. 1. 2. 2.],[1. 1. 1. 1.],1,[0. 1. 0. 3.],0.9906480312347412
625,[2],[2. 3. 0. 3.],[1. 1. 1. 0.],2,[1. 3. 0. 2.],0.9687491655349731
631,[2],[2. 0. 2. 2.],[1. 1. 1. 1.],1,[3. 2. 2. 3.],0.9687463045120239
652,[2],[2. 1. 0. 3.],[1. 0. 1. 1.],0,[3. 0. 1. 2.],0.9999925494194031
651,[2],[2. 3. 1. 0.],[1. 1. 1. 1.],0,[0. 0. 3. 1.],0.999984622001648
646,[2],[2. 3. 1. 1.],[1. 0. 0. 1.],0,[0. 3. 0. 2.],0.9999610781669617
645,[2],[2. 0. 3. 2.],[1. 1. 1. 1.],1,[1. 1. 2. 2.],0.9999990463256836
319,[2],[2. 2. 3. 1.],[1. 1. 1. 1.],1,[0. 1. 0. 1.],0.9999999403953552
333,[2],[2. 1. 1. 0.],[1. 1. 1. 1.],0,[0. 3. 2. 1.],0.9945411682128906
639,[2],[2. 3. 1. 0.],[1. 0. 1. 1.],0,[1. 0. 2. 3.],0.9687480330467224
638,[2],[2. 0. 1. 3.],[1. 1. 0. 1.],0,[1. 2. 0. 0.],0.9687480926513672
697,[2],[2. 1. 1. 1.],[1. 1. 1. 1.],2,[1. 1. 3. 1.],0.9968748092651367
702,[2],[2. 0. 1. 1.],[1. 1. 1. 1.],1,[3. 0. 2. 0.],0.9968706369400024
336,[2],[2. 2. 3. 2.],[1. 1. 1. 0.],0,[3. 0. 2. 3.],0.962498664855957
704,[2],[2. 1. 1. 2.],[1. 0. 1. 1.],1,[0. 1. 3. 2.],0.9624982476234436
784,[2],[2. 1. 0. 0.],[1. 1. 1. 0.],0,[0. 0. 3. 3.],0.9812438488006592
240,[2],[2. 2. 0. 2.],[1. 1. 1. 1.],0,[0. 0. 2. 3.],0.9594069719314575
779,[2],[2. 3. 0. 1.],[1. 1. 1. 0.],1,[1. 3. 1. 2.],0.9687493443489075
264,[2],[2. 2. 1. 0.],[1. 1. 1. 1.],0,[1. 0. 0. 3.],0.9999999403953552
265,[2],[2. 2. 2. 2.],[1. 1. 1. 1.],1,[3. 1. 1. 2.],1.0
615,[2],[2. 3. 1. 1.],[1. 0. 1. 0.],0,[0. 2. 2. 2.],0.978121817111969
768,[2],[2. 0. 1. 3.],[1. 1. 0. 1.],2,[0. 0. 0. 3.],0.9687488079071045
272,[2],[2. 1. 0. 3.],[1. 1. 1. 0.],2,[1. 1. 0. 1.],0.9874981045722961
767,[2],[2. 3. 2. 0.],[1. 1. 1. 1.],1,[0. 0. 3. 0.],0.9999999403953552
764,[2],[2. 3. 1. 3.],[1. 0. 0. 1.],1,[0. 0. 2. 3.],0.9999991655349731
792,[2],[2. 0. 1. 0.],[1. 1. 1. 0.],1,[1. 0. 0. 2.],0.9812455773353577
277,[2],[2. 1. 2. 3.],[1. 1. 1. 1.],0,[1. 3. 3. 2.],0.9874999523162842
278,[2],[2. 1. 2. 1.],[1. 1. 1. 0.],2,[0. 1. 2. 2.],0.9874993562698364
751,[2],[2. 2. 1. 1.],[1. 1. 1. 1.],2,[0. 2. 1. 0.],0.9999973177909851
743,[2],[2. 2. 1. 2.],[1. 1. 0. 1.],1,[0. 0. 2. 2.],0.9999998807907104
285,[2],[2. 3. 2. 2.],[1. 1. 0. 0.],0,[1. 1. 0. 3.],0.9874993562698364
297,[2],[2. 3. 1. 3.],[1. 1. 1. 1.],2,[0. 3. 1. 2.],0.953113853931427
724,[2],[2. 2. 2. 1.],[1. 1. 0. 1.],1,[1. 1. 1. 1.],0.9999998807907104
305,[2],[2. 1. 0. 3.],[1. 1. 0. 1.],0,[1. 3. 3. 0.],0.9999821782112122
307,[2],[2. 3. 0. 1.],[1. 0. 0. 1.],0,[0. 2. 0. 3.],0.9999866485595703
720,[2],[2. 1. 0. 2.],[1. 0. 1. 0.],0,[1. 0. 2. 2.],0.999996542930603
309,[2],[2. 1. 2. 1.],[1. 1. 1. 1.],1,[1. 0. 1. 1.],1.0
617,[2],[2. 1. 2. 3.],[1. 1. 1. 1.],2,[0. 1. 0. 3.],0.9781416058540344
1002,[2],[2. 3. 1. 2.],[1. 1. 1. 1.],1,[1. 3. 3. 0.],0.9687497615814209
993,[2],[2. 0. 2. 2.],[1. 1. 1. 1.],2,[1. 2. 2. 2.],0.9687438607215881
1005,[2],[2. 3. 1. 0.],[1. 1. 1. 0.],1,[3. 3. 0. 1.],0.9687496423721313
1337,[2],[2. 1. 2. 3.],[1. 0. 1. 1.],1,[3. 0. 2. 2.],0.9718741178512573
1334,[2],[2. 3. 0. 3.],[1. 1. 1. 0.],0,[0. 0. 3. 2.],0.9718748331069946
81,[2],[2. 3. 2. 3.],[1. 1. 1. 1.],2,[1. 3. 2. 2.],0.999986469745636
543,[2],[2. 2. 2. 0.],[1. 0. 0. 1.],0,[3. 3. 0. 3.],0.9968729615211487
82,[2],[2. 3. 1. 0.],[1. 0. 1. 1.],0,[3. 0. 3. 2.],0.9999958872795105
92,[2],[2. 1. 3. 0.],[1. 1. 1. 1.],0,[1. 2. 1. 3.],0.9966195821762085
1279,[2],[2. 3. 2. 2.],[1. 1. 1. 1.],3,[1. 3. 2. 2.],0.9874996542930603
96,[2],[2. 2. 1. 0.],[1. 1. 1. 1.],2,[3. 2. 1. 1.],0.9999995231628418
542,[2],[2. 1. 1. 2.],[1. 1. 1. 1.],0,[1. 3. 0. 1.],0.9968745112419128
1278,[2],[2. 2. 2. 3.],[1. 1. 0. 1.],1,[1. 0. 2. 3.],0.987500011920929
1265,[2],[2. 0. 2. 1.],[1. 1. 1. 1.],3,[0. 0. 2. 1.],0.9872415065765381
1257,[2],[2. 0. 3. 2.],[1. 1. 1. 1.],0,[3. 2. 0. 0.],0.9781177639961243
1248,[2],[2. 0. 0. 0.],[1. 0. 1. 1.],2,[1. 1. 0. 0.],0.9781105518341064
551,[2],[2. 2. 0. 3.],[1. 0. 1. 1.],2,[3. 1. 0. 3.],0.9999746084213257
554,[2],[2. 3. 0. 3.],[1. 1. 1. 1.],0,[0. 2. 3. 1.],0.9999905824661255
377,[2],[2. 1. 0. 1.],[1. 1. 1. 0.],1,[1. 1. 2. 0.],0.9968745112419128
1237,[2],[2. 0. 0. 1.],[1. 0. 0. 1.],0,[0. 3. 1. 0.],0.9999638795852661
1229,[2],[2. 1. 2. 2.],[1. 1. 1. 1.],1,[0. 0. 1. 2.],0.9995557069778442
546,[2],[2. 3. 1. 2.],[1. 1. 1. 0.],2,[3. 3. 1. 2.],0.999999463558197
1363,[2],[2. 1. 0. 1.],[1. 0. 1. 1.],0,[0. 3. 2. 0.],0.9998933672904968
66,[2],[2. 1. 0. 2.],[1. 0. 1. 1.],0,[1. 2. 2. 0.],0.9999986290931702
1369,[2],[2. 2. 3. 3.],[1. 0. 1. 0.],0,[0. 2. 0. 2.],0.9998903274536133
1497,[2],[2. 0. 0. 3.],[1. 0. 1. 1.],1,[3. 3. 0. 0.],0.9843733906745911
469,[2],[2. 0. 2. 2.],[1. 1. 1. 1.],1,[0. 0. 3. 1.],1.0
1490,[2],[2. 0. 2. 1.],[1. 1. 1. 1.],1,[1. 0. 0. 0.],0.9843749403953552
21,[2],[2. 2. 2. 2.],[1. 1. 1. 1.],2,[0. 1. 2. 2.],1.0
1465,[2],[2. 1. 2. 2.],[1. 1. 1. 1.],1,[1. 1. 3. 0.],1.0
1452,[2],[2. 0. 3. 3.],[1. 1. 1. 1.],0,[0. 2. 1. 1.],0.9960318803787231
1440,[2],[2. 2. 0. 1.],[1. 1. 1. 1.],1,[3. 3. 0. 2.],0.9968885779380798
472,[2],[2. 1. 3. 1.],[1. 0. 1. 1.],0,[1. 3. 2. 0.],0.9999985694885254
26,[2],[2. 3. 1. 3.],[1. 1. 1. 1.],0,[1. 2. 2. 1.],0.999987781047821
478,[2],[2. 0. 3. 2.],[1. 1. 1. 1.],2,[3. 0. 3. 3.],0.9999995231628418
426,[2],[2. 0. 3. 3.],[1. 1. 1. 1.],0,[1. 2. 2. 1.],0.9999985098838806
1421,[2],[2. 3. 0. 3.],[1. 1. 1. 1.],1,[3. 3. 2. 1.],0.9906196594238281
45,[2],[2. 1. 3. 0.],[1. 1. 1. 1.],1,[1. 0. 1. 0.],0.9429109692573547
52,[2],[2. 0. 1. 2.],[1. 0. 1. 0.],0,[0. 3. 2. 2.],0.9999972581863403
414,[2],[2. 3. 1. 2.],[1. 0. 0. 1.],1,[3. 0. 1. 2.],0.984373927116394
61,[2],[2. 2. 3. 2.],[1. 0. 0. 1.],0,[0. 2. 3. 1.],0.9999998807907104
63,[2],[2. 0. 1. 3.],[1. 1. 1. 1.],0,[0. 1. 0. 0.],0.9998522400856018
1404,[2],[2. 1. 3. 0.],[1. 1. 1. 1.],1,[1. 1. 0. 2.],0.9999300837516785
64,[2],[2. 3. 1. 0.],[1. 1. 1. 1.],2,[0. 3. 2. 0.],0.9999715685844421
117,[2],[2. 0. 3. 0.],[1. 0. 1. 1.],0,[3. 0. 2. 1.],0.9904607534408569
1218,[2],[2. 2. 2. 3.],[1. 1. 1. 1.],3,[1. 2. 2. 3.],0.9999983906745911
392,[2],[2. 3. 2. 0.],[1. 1. 1. 0.],0,[1. 2. 3. 1.],0.981249988079071
557,[2],[2. 3. 2. 1.],[1. 0. 1. 0.],1,[0. 2. 2. 1.],0.9999988675117493
1137,[2],[2. 3. 3. 3.],[1. 1. 1. 1.],3,[3. 3. 3. 3.],0.9999750256538391
383,[2],[2. 1. 0. 0.],[1. 1. 1. 0.],0,[0. 2. 2. 3.],0.9968422055244446
1134,[2],[2. 1. 3. 3.],[1. 1. 1. 1.],2,[3. 2. 3. 3.],0.993747889995575
1122,[2],[2. 0. 1. 0.],[1. 1. 1. 0.],1,[1. 1. 1. 2.],0.9937233328819275
378,[2],[2. 2. 3. 0.],[1. 1. 0. 1.],0,[0. 1. 1. 3.],0.9968758225440979
1083,[2],[2. 1. 1. 3.],[1. 1. 0. 0.],0,[0. 2. 3. 1.],0.9906169176101685
1064,[2],[2. 2. 0. 3.],[1. 1. 1. 1.],2,[3. 0. 0. 3.],0.987500011920929
1061,[2],[2. 2. 1. 1.],[1. 1. 0. 1.],0,[0. 3. 2. 0.],0.9874999523162842
1053,[2],[2. 2. 0. 0.],[1. 0. 0. 0.],0,[3. 1. 3. 1.],0.9999984502792358
1050,[2],[2. 3. 1. 1.],[1. 1. 1. 1.],2,[3. 0. 1. 1.],0.9999980926513672
1049,[2],[2. 2. 3. 1.],[1. 1. 1. 1.],0,[0. 1. 0. 0.],0.9999980926513672
564,[2],[2. 1. 1. 1.],[1. 1. 1. 1.],0,[1. 2. 2. 0.],0.9968697428703308
1033,[2],[2. 0. 0. 0.],[1. 0. 1. 0.],1,[0. 2. 0. 0.],0.9968746900558472
1028,[2],[2. 1. 3. 0.],[1. 0. 1. 0.],0,[3. 3. 0. 0.],0.9968701004981995
569,[2],[2. 1. 3. 2.],[1. 1. 1. 1.],1,[0. 1. 1. 3.],0.9968746900558472
179,[2],[2. 2. 2. 1.],[1. 1. 1. 1.],0,[0. 3. 1. 0.],0.990003764629364
1021,[2],[2. 3. 1. 1.],[1. 1. 1. 1.],1,[1. 1. 1. 3.],0.9905064702033997
1015,[2],[2. 3. 3. 2.],[1. 1. 1. 1.],0,[0. 0. 0. 1.],0.9905742406845093
574,[2],[2. 2. 1. 1.],[1. 1. 1. 0.],0,[1. 1. 2. 3.],0.996874988079071
1141,[2],[2. 0. 2. 0.],[1. 1. 0. 1.],0,[0. 2. 0. 1.],0.9999648332595825
174,[2],[2. 0. 0. 0.],[1. 0. 1. 0.],0,[0. 0. 3. 1.],0.9843625426292419
632,[2],[2. 0. 3. 3.],[1. 0. 0. 1.],1,[0. 1. 0. 3.],0.9687469601631165
1150,[2],[2. 1. 0. 0.],[1. 1. 1. 0.],0,[1. 3. 1. 1.],1.0
1217,[2],[2. 3. 3. 3.],[1. 1. 0. 1.],1,[0. 0. 1. 3.],0.9999979138374329
1213,[2],[2. 0. 0. 3.],[1. 1. 1. 0.],1,[1. 0. 2. 3.],0.9999916553497314
1212,[2],[2. 2. 0. 1.],[1. 1. 0. 1.],1,[1. 2. 1. 0.],0.999995231628418
1201,[2],[2. 2. 1. 3.],[1. 1. 1. 1.],2,[1. 2. 2. 3.],0.999999463558197
136,[2],[2. 2. 3. 3.],[1. 0. 1. 1.],0,[1. 3. 0. 2.],0.9937481880187988
1197,[2],[2. 0. 3. 3.],[1. 1. 0. 1.],0,[3. 3. 0. 0.],0.9999225735664368
1148,[2],[2. 1. 1. 2.],[1. 1. 0. 1.],1,[3. 0. 2. 2.],0.9999949932098389
138,[2],[2. 1. 3. 2.],[1. 0. 1. 1.],1,[1. 1. 3. 0.],0.9937485456466675
139,[2],[2. 0. 1. 0.],[1. 0. 1. 0.],1,[3. 3. 1. 1.],0.9937384724617004
1169,[2],[2. 0. 1. 0.],[1. 0. 0. 1.],1,[1. 0. 0. 0.],0.9562480449676514
156,[2],[2. 2. 2. 2.],[1. 1. 1. 1.],0,[0. 3. 1. 1.],0.9906104207038879
1192,[2],[2. 2. 0. 2.],[1. 1. 1. 1.],0,[3. 1. 1. 0.],0.9999999403953552
1159,[2],[2. 1. 1. 2.],[1. 1. 1. 1.],2,[3. 1. 1. 0.],0.9312504529953003
164,[2],[2. 0. 1. 1.],[1. 1. 1. 1.],0,[1. 1. 2. 3.],0.9843481779098511
1156,[2],[2. 3. 0. 2.],[1. 1. 1. 1.],2,[3. 3. 0. 3.],0.9312500953674316
12,"[2, 1]",[0. 2. 0. 1.],[0. 1. 0. 1.],0,[2. 3. 0. 0.],0.9969354271888733
3508,"[2, 1]",[0. 2. 3. 2.],[0. 1. 1. 0.],0,[2. 1. 2. 1.],0.9873319864273071
3267,"[2, 1]",[2. 2. 1. 1.],[0. 1. 1. 1.],0,[2. 0. 2. 2.],0.9874809384346008
3509,"[2, 1]",[2. 2. 3. 0.],[0. 1. 1. 0.],0,[3. 1. 2. 0.],0.9875191450119019
3111,"[2, 1]",[2. 2. 1. 3.],[0. 1. 1. 1.],1,[0. 3. 1. 0.],0.954462468624115
2999,"[2, 1]",[2. 2. 2. 1.],[1. 1. 1. 1.],1,[3. 3. 2. 2.],0.9999998807907104
1031,"[2, 1]",[3. 2. 3. 2.],[1. 1. 1. 1.],1,[3. 3. 0. 0.],0.9967507123947144
137,"[2, 1]",[1. 2. 1. 3.],[1. 1. 1. 1.],2,[1. 0. 1. 1.],0.9937491416931152
2927,"[2, 1]",[1. 2. 3. 0.],[0. 1. 1. 1.],1,[1. 1. 1. 0.],0.987497091293335
1733,"[2, 1]",[1. 2. 1. 1.],[1. 1. 1. 1.],2,[1. 0. 1. 2.],0.9999997019767761
1609,"[2, 1]",[3. 2. 1. 1.],[0. 1. 1. 1.],1,[2. 0. 1. 3.],0.9999999403953552
2867,"[2, 1]",[2. 2. 1. 2.],[1. 1. 1. 0.],1,[3. 3. 1. 1.],0.9999998211860657
3174,[4],[2. 3. 3. 0.],[1. 1. 1. 1.],2,[2. 0. 2. 0.],0.9999988675117493
380,[4],[3. 2. 3. 0.],[1. 1. 1. 0.],2,[3. 2. 0. 3.],0.9969012141227722
3134,[4],[2. 2. 3. 2.],[1. 1. 1. 0.],2,[2. 2. 1. 3.],0.9687497615814209
3158,[4],[3. 2. 3. 3.],[1. 1. 1. 1.],1,[0. 2. 1. 0.],0.9656251072883606
3121,[4],[0. 1. 3. 2.],[0. 0. 1. 1.],1,[2. 3. 1. 2.],0.9687500596046448
402,[4],[3. 0. 3. 0.],[0. 0. 1. 0.],0,[1. 3. 0. 3.],0.9844188690185547
3166,[4],[3. 1. 3. 3.],[0. 1. 1. 1.],1,[2. 2. 2. 3.],0.9655766487121582
3143,[4],[1. 1. 3. 2.],[1. 1. 1. 1.],2,[2. 1. 2. 2.],0.9806744456291199
435,[4],[0. 3. 3. 2.],[1. 1. 1. 1.],2,[0. 1. 0. 2.],1.0
3093,[4],[2. 0. 3. 0.],[1. 1. 1. 1.],2,[2. 0. 1. 3.],0.9746887683868408
1516,[4],[2. 2. 3. 3.],[1. 0. 1. 1.],0,[3. 1. 0. 0.],0.9904128313064575
3192,[4],[0. 0. 3. 2.],[0. 0. 1. 1.],1,[2. 0. 2. 2.],0.9687500596046448
106,[4],[0. 3. 3. 0.],[1. 0. 1. 1.],1,[0. 1. 2. 3.],0.9999975562095642
101,[4],[0. 3. 3. 2.],[0. 1. 1. 1.],0,[1. 0. 1. 0.],0.9999998807907104
97,[4],[3. 0. 3. 1.],[1. 1. 1. 1.],3,[3. 0. 1. 1.],0.9999999403953552
3560,[4],[1. 0. 3. 3.],[0. 0. 1. 1.],0,[2. 1. 0. 2.],0.9449126720428467
3583,[4],[0. 1. 3. 2.],[0. 0. 1. 0.],0,[3. 2. 0. 2.],0.9990708827972412
77,[4],[1. 1. 3. 3.],[0. 1. 1. 1.],2,[2. 1. 1. 3.],0.9999998807907104
3607,[4],[0. 3. 3. 1.],[0. 1. 1. 1.],0,[1. 0. 0. 2.],0.9904043674468994
75,[4],[2. 0. 3. 3.],[0. 0. 1. 0.],0,[3. 1. 1. 2.],0.9999992847442627
3622,[4],[2. 1. 3. 0.],[1. 0. 1. 1.],2,[2. 2. 2. 0.],0.9999997615814209
3627,[4],[1. 3. 3. 3.],[0. 1. 1. 1.],2,[3. 3. 1. 3.],0.9999997019767761
3645,[4],[1. 2. 3. 3.],[1. 1. 1. 1.],3,[1. 2. 1. 3.],0.9968992471694946
56,[4],[3. 0. 3. 2.],[1. 0. 1. 1.],1,[3. 2. 2. 1.],0.9999949932098389
3670,[4],[3. 3. 3. 0.],[0. 1. 1. 1.],1,[0. 1. 1. 0.],0.9687488675117493
3671,[4],[1. 1. 3. 0.],[1. 1. 1. 1.],1,[2. 3. 0. 0.],0.9681810736656189
3677,[4],[2. 3. 3. 2.],[1. 0. 1. 0.],1,[2. 1. 1. 2.],0.9687499403953552
3682,[4],[0. 3. 3. 3.],[1. 0. 1. 1.],1,[0. 3. 0. 0.],0.9999994039535522
3692,[4],[0. 1. 3. 3.],[0. 1. 1. 1.],0,[3. 3. 2. 0.],0.9999586939811707
18,[4],[0. 3. 3. 2.],[1. 1. 1. 1.],3,[0. 3. 1. 2.],0.9999755620956421
7,[4],[2. 1. 3. 2.],[1. 1. 1. 1.],1,[2. 3. 0. 0.],0.9967679977416992
3505,[4],[0. 3. 3. 1.],[0. 1. 1. 1.],0,[3. 2. 0. 2.],0.9818737506866455
318,[4],[1. 1. 3. 2.],[1. 1. 1. 1.],1,[1. 0. 0. 1.],0.9999819993972778
3455,[4],[2. 3. 3. 3.],[0. 1. 1. 1.],1,[0. 3. 2. 0.],0.9560883045196533
175,[4],[3. 0. 3. 0.],[1. 1. 1. 1.],3,[3. 0. 2. 0.],0.9843922257423401
3197,[4],[1. 3. 3. 3.],[0. 1. 1. 1.],1,[3. 3. 1. 0.],0.9687475562095642
3217,[4],[3. 3. 3. 1.],[0. 1. 1. 1.],1,[1. 0. 1. 1.],0.9914166927337646
3243,[4],[0. 3. 3. 3.],[0. 1. 1. 1.],2,[2. 3. 2. 3.],0.9999999403953552
