game_nr,message,targets,fixed indices,context condition,distractors,accuracy
234,"[2, 2, 2]",[1. 3. 0. 3.],[1. 0. 1. 1.],2,[1. 0. 0. 0.],0.9999999403953552
3354,"[2, 2, 2]",[1. 0. 1. 3.],[1. 1. 1. 1.],2,[1. 2. 1. 2.],1.0
593,"[2, 2, 2]",[1. 1. 1. 3.],[1. 0. 1. 1.],1,[0. 3. 1. 1.],0.9999955892562866
1268,"[2, 2, 2]",[1. 3. 1. 3.],[1. 1. 1. 1.],2,[0. 3. 1. 1.],0.9981623888015747
3380,"[2, 2, 2]",[2. 3. 3. 3.],[1. 1. 1. 1.],2,[2. 3. 1. 0.],0.9999877214431763
1299,"[2, 2, 2]",[2. 1. 0. 3.],[0. 1. 1. 1.],1,[0. 3. 0. 2.],0.9997612237930298
274,"[2, 2, 2]",[1. 0. 0. 3.],[1. 0. 0. 1.],1,[1. 2. 2. 2.],1.0
3367,"[2, 2, 2]",[2. 0. 0. 3.],[0. 1. 1. 1.],0,[1. 1. 1. 1.],0.999992847442627
3363,"[2, 2, 2]",[2. 1. 1. 3.],[0. 1. 1. 1.],1,[3. 0. 1. 0.],0.9999293684959412
1583,"[2, 2, 2]",[1. 1. 0. 3.],[1. 1. 0. 1.],1,[1. 0. 1. 2.],0.9922736287117004
2704,"[2, 2, 2]",[1. 0. 0. 3.],[0. 1. 1. 1.],2,[0. 0. 0. 2.],0.9968749284744263
1351,"[2, 2, 2]",[1. 2. 3. 3.],[1. 1. 0. 1.],2,[1. 2. 3. 1.],0.9781250357627869
2141,"[2, 2, 2]",[3. 2. 3. 3.],[1. 1. 1. 1.],0,[1. 0. 1. 0.],0.9999736547470093
1607,"[2, 2, 2]",[3. 1. 3. 3.],[1. 1. 1. 1.],2,[3. 2. 3. 2.],0.9999999403953552
1810,"[2, 2, 2]",[1. 0. 3. 3.],[1. 1. 1. 1.],0,[3. 1. 0. 2.],0.9999977946281433
2005,"[2, 2, 2]",[1. 0. 2. 3.],[1. 0. 0. 1.],0,[3. 1. 1. 1.],0.9999624490737915
2981,"[2, 2, 2]",[2. 2. 1. 3.],[1. 1. 0. 1.],2,[2. 2. 0. 0.],0.9999999403953552
2968,"[2, 2, 2]",[0. 1. 2. 3.],[0. 1. 1. 1.],0,[2. 2. 1. 1.],0.9968907237052917
1859,"[2, 2, 2]",[3. 0. 3. 3.],[1. 1. 1. 1.],0,[1. 3. 2. 2.],0.9999878406524658
2967,"[2, 2, 2]",[2. 2. 0. 3.],[1. 1. 0. 1.],1,[2. 1. 0. 1.],0.9968944191932678
2903,"[2, 2, 2]",[3. 3. 3. 3.],[1. 0. 1. 1.],0,[0. 0. 0. 0.],0.9999999403953552
208,"[2, 2, 2]",[3. 3. 3. 3.],[0. 0. 1. 1.],0,[2. 0. 1. 0.],0.9872885942459106
2913,"[2, 2, 2]",[3. 3. 1. 3.],[1. 0. 0. 1.],0,[1. 1. 2. 1.],0.9999998807907104
297,"[2, 2, 2]",[3. 2. 2. 3.],[1. 1. 1. 1.],0,[1. 0. 0. 1.],0.9999932646751404
2919,"[2, 2, 2]",[3. 1. 2. 3.],[1. 1. 1. 1.],1,[3. 0. 0. 2.],1.0
1978,"[2, 2, 2]",[1. 2. 0. 3.],[0. 1. 1. 1.],1,[2. 2. 1. 2.],0.965188205242157
1906,"[2, 2, 2]",[1. 3. 2. 3.],[1. 0. 1. 1.],2,[1. 3. 2. 1.],0.9999997615814209
2940,"[2, 2, 2]",[1. 0. 3. 3.],[1. 1. 1. 1.],0,[3. 1. 2. 0.],1.0000001192092896
3729,"[2, 2, 2]",[3. 2. 0. 3.],[1. 1. 1. 1.],0,[2. 1. 2. 1.],0.9884054660797119
2893,"[2, 2, 2]",[1. 3. 3. 3.],[1. 1. 1. 1.],1,[2. 3. 0. 2.],0.9997907876968384
2891,"[2, 2, 2]",[2. 3. 2. 3.],[1. 1. 1. 1.],3,[2. 3. 2. 2.],0.9978539943695068
1780,"[2, 2, 2]",[2. 1. 2. 3.],[0. 1. 1. 1.],1,[2. 2. 2. 0.],0.9999998807907104
3151,"[2, 2, 2]",[2. 0. 3. 3.],[1. 0. 1. 1.],2,[2. 3. 3. 0.],0.9968546628952026
1623,"[2, 2, 2]",[3. 2. 1. 3.],[1. 1. 1. 1.],0,[0. 3. 2. 2.],0.9999750852584839
1629,"[2, 2, 2]",[3. 0. 0. 3.],[1. 0. 1. 1.],1,[0. 2. 0. 1.],0.9999993443489075
175,"[2, 2, 2]",[1. 2. 1. 3.],[0. 0. 0. 1.],0,[0. 1. 0. 0.],0.9968959093093872
1653,"[2, 2, 2]",[0. 2. 0. 3.],[0. 1. 1. 1.],0,[2. 1. 3. 1.],0.9999979138374329
3116,"[2, 2, 2]",[1. 2. 2. 3.],[1. 1. 0. 1.],1,[0. 2. 0. 0.],0.9999998807907104
2838,"[2, 2, 2]",[0. 1. 3. 3.],[0. 1. 1. 1.],0,[3. 3. 2. 0.],0.9999994039535522
2843,"[2, 2, 2]",[2. 2. 3. 3.],[1. 0. 1. 1.],2,[2. 0. 3. 2.],0.9999996423721313
1692,"[2, 2, 2]",[2. 0. 3. 3.],[1. 1. 0. 1.],0,[3. 3. 0. 0.],0.9946661591529846
1707,"[2, 2, 2]",[2. 0. 0. 3.],[1. 1. 1. 1.],0,[0. 2. 1. 2.],0.9689391255378723
1720,"[2, 2, 2]",[1. 1. 3. 3.],[0. 1. 1. 1.],0,[0. 0. 2. 1.],0.993942379951477
2051,"[2, 2, 2]",[1. 2. 3. 3.],[1. 1. 0. 1.],1,[3. 2. 1. 1.],0.9998803734779358
196,"[2, 2, 2]",[3. 1. 2. 3.],[1. 0. 1. 1.],2,[3. 1. 2. 1.],0.9687721729278564
2881,"[2, 2, 2]",[2. 0. 1. 3.],[0. 1. 1. 1.],1,[2. 2. 1. 1.],0.9999637603759766
1769,"[2, 2, 2]",[1. 2. 0. 3.],[1. 0. 0. 1.],1,[1. 2. 2. 1.],1.0000001192092896
2148,"[2, 2, 2]",[3. 2. 3. 3.],[1. 1. 1. 1.],1,[0. 2. 0. 0.],0.9999991655349731
94,"[2, 2, 2]",[0. 2. 2. 3.],[1. 1. 1. 1.],1,[0. 3. 0. 2.],0.9976487755775452
3427,"[2, 2, 2]",[3. 2. 1. 3.],[1. 1. 0. 1.],0,[0. 3. 1. 0.],0.9999595880508423
2926,"[2, 2, 2]",[0. 0. 0. 3.],[0. 1. 1. 1.],2,[3. 0. 0. 2.],0.9999999403953552
3691,"[2, 2, 2]",[2. 1. 0. 3.],[0. 1. 1. 1.],0,[2. 2. 1. 2.],1.0
3568,"[2, 2, 2]",[0. 0. 2. 3.],[1. 1. 0. 1.],2,[0. 0. 1. 0.],0.9999978542327881
3571,"[2, 2, 2]",[3. 2. 1. 3.],[0. 1. 1. 1.],2,[2. 2. 1. 2.],0.9999954104423523
935,"[2, 2, 2]",[1. 3. 0. 3.],[1. 1. 1. 1.],3,[1. 3. 0. 0.],0.9687500596046448
473,"[2, 2, 2]",[3. 3. 3. 3.],[0. 0. 0. 1.],0,[2. 1. 1. 0.],1.0
3573,"[2, 2, 2]",[0. 0. 1. 3.],[0. 1. 1. 1.],2,[1. 0. 1. 1.],1.0
3670,"[2, 2, 2]",[2. 2. 0. 3.],[1. 1. 1. 1.],1,[0. 2. 1. 1.],1.0
713,"[2, 2, 2]",[3. 0. 3. 3.],[1. 1. 0. 1.],0,[0. 1. 3. 2.],0.9985657334327698
41,"[2, 2, 2]",[1. 2. 1. 3.],[1. 1. 1. 1.],0,[0. 3. 2. 1.],0.9999970197677612
3585,"[2, 2, 2]",[3. 1. 0. 3.],[1. 1. 0. 1.],1,[3. 3. 2. 0.],0.9972497820854187
251,"[2, 2, 2]",[3. 2. 2. 3.],[0. 1. 1. 1.],2,[0. 2. 2. 1.],0.9999999403953552
902,"[2, 2, 2]",[2. 0. 1. 3.],[1. 1. 0. 1.],0,[1. 2. 0. 0.],0.990656316280365
465,"[2, 2, 2]",[2. 0. 0. 3.],[0. 1. 0. 1.],0,[3. 2. 1. 1.],0.9999999403953552
3667,"[2, 2, 2]",[1. 0. 3. 3.],[0. 1. 0. 1.],0,[2. 3. 0. 2.],0.9999998807907104
3666,"[2, 2, 2]",[1. 2. 2. 3.],[1. 0. 0. 1.],0,[3. 3. 1. 0.],0.9999995827674866
59,"[2, 2, 2]",[0. 2. 2. 3.],[1. 1. 1. 1.],3,[0. 2. 2. 0.],0.999999463558197
2598,"[2, 2, 2]",[2. 0. 0. 3.],[1. 1. 1. 1.],3,[2. 0. 0. 2.],0.987143337726593
1120,"[2, 2, 2]",[2. 0. 0. 3.],[1. 1. 1. 1.],0,[0. 2. 2. 2.],0.9999999403953552
736,"[2, 2, 2]",[2. 1. 3. 3.],[1. 1. 0. 1.],2,[2. 1. 2. 2.],0.9999992251396179
3635,"[2, 2, 2]",[2. 0. 1. 3.],[1. 1. 1. 1.],0,[0. 1. 0. 0.],0.9999998807907104
740,"[2, 2, 2]",[0. 1. 2. 3.],[0. 1. 1. 1.],1,[0. 0. 2. 1.],0.9999998807907104
2450,"[2, 2, 2]",[2. 2. 2. 3.],[1. 0. 1. 1.],1,[2. 0. 3. 0.],0.9999998211860657
751,"[2, 2, 2]",[0. 3. 3. 3.],[0. 1. 0. 1.],1,[3. 3. 1. 0.],1.0
790,"[2, 2, 2]",[3. 0. 0. 3.],[0. 1. 1. 1.],0,[0. 1. 1. 2.],0.9999997615814209
787,"[2, 2, 2]",[0. 3. 2. 3.],[1. 0. 1. 1.],1,[0. 1. 3. 2.],0.9999998807907104
2446,"[2, 2, 2]",[3. 2. 3. 3.],[1. 1. 1. 1.],2,[1. 2. 3. 2.],1.0000001192092896
515,"[2, 2, 2]",[0. 3. 2. 3.],[1. 0. 1. 1.],1,[0. 0. 3. 1.],0.9999996423721313
770,"[2, 2, 2]",[3. 0. 3. 3.],[0. 1. 0. 1.],0,[1. 2. 3. 2.],0.9999999403953552
701,"[2, 2, 2]",[2. 2. 1. 3.],[0. 1. 1. 1.],2,[1. 2. 1. 2.],0.9315828680992126
994,"[2, 2, 2]",[3. 0. 1. 3.],[1. 1. 1. 1.],3,[3. 0. 1. 0.],1.0
601,"[2, 2, 2]",[2. 1. 0. 3.],[1. 1. 0. 1.],2,[2. 1. 2. 1.],0.9999831318855286
605,"[2, 2, 2]",[3. 2. 0. 3.],[1. 0. 1. 1.],2,[3. 2. 0. 2.],0.9999610781669617
609,"[2, 2, 2]",[3. 2. 0. 3.],[0. 1. 1. 1.],0,[1. 1. 1. 2.],0.9946584701538086
610,"[2, 2, 2]",[2. 1. 0. 3.],[1. 0. 1. 1.],0,[3. 0. 1. 2.],0.9949706792831421
1087,"[2, 2, 2]",[3. 1. 1. 3.],[1. 1. 0. 1.],1,[3. 3. 0. 1.],0.9999986290931702
1074,"[2, 2, 2]",[0. 0. 0. 3.],[0. 1. 0. 1.],0,[3. 1. 1. 2.],0.9999999403953552
441,"[2, 2, 2]",[1. 1. 1. 3.],[0. 1. 1. 1.],0,[2. 2. 0. 0.],0.9821613430976868
458,"[2, 2, 2]",[3. 2. 2. 3.],[1. 0. 0. 1.],0,[1. 3. 2. 0.],0.999998152256012
24,"[2, 2, 2]",[2. 1. 2. 3.],[1. 1. 1. 1.],0,[1. 3. 0. 2.],0.9999999403953552
616,"[2, 2, 2]",[0. 0. 0. 3.],[1. 1. 1. 1.],2,[0. 1. 0. 0.],0.9941275715827942
3718,"[2, 2, 2]",[1. 0. 0. 3.],[1. 1. 1. 1.],1,[0. 1. 0. 2.],0.9999999403953552
