game_nr,message,targets,fixed indices,context condition,distractors,accuracy
688,"[4, 3, 3]",[2. 3. 2. 0.],[1. 1. 1. 1.],0,[0. 0. 1. 1.],0.999813437461853
743,"[4, 3, 3]",[2. 2. 1. 0.],[1. 1. 1. 1.],3,[1. 2. 1. 0.],0.9308516979217529
667,"[4, 3, 3]",[2. 3. 1. 1.],[1. 1. 1. 1.],1,[0. 3. 3. 0.],0.9999905228614807
645,"[4, 3, 3]",[2. 0. 2. 1.],[1. 0. 1. 0.],1,[0. 0. 2. 1.],0.9999999403953552
629,"[4, 3, 3]",[2. 3. 1. 2.],[1. 0. 0. 1.],0,[3. 2. 3. 0.],1.0
610,"[4, 3, 3]",[2. 1. 2. 3.],[1. 1. 1. 0.],2,[3. 1. 2. 3.],0.9999998211860657
596,"[4, 3, 3]",[2. 0. 1. 3.],[1. 1. 0. 1.],2,[0. 0. 0. 3.],0.9999998807907104
584,"[4, 3, 3]",[2. 3. 1. 1.],[1. 1. 1. 1.],1,[1. 1. 1. 3.],1.0
575,"[4, 3, 3]",[2. 2. 3. 2.],[1. 0. 0. 1.],0,[0. 2. 3. 1.],0.999997615814209
569,"[4, 3, 3]",[2. 1. 3. 2.],[1. 1. 0. 1.],2,[0. 1. 1. 2.],0.9999997615814209
647,"[4, 3, 3]",[2. 3. 0. 0.],[1. 1. 1. 1.],2,[0. 3. 0. 1.],0.9999987483024597
755,"[4, 3, 3]",[2. 0. 1. 0.],[1. 0. 1. 0.],1,[3. 3. 1. 1.],0.9999999403953552
793,"[4, 3, 3]",[2. 3. 2. 2.],[1. 1. 1. 1.],0,[3. 2. 1. 1.],0.9744226336479187
812,"[4, 3, 3]",[2. 3. 2. 0.],[1. 1. 1. 0.],0,[3. 0. 0. 2.],0.9656250476837158
1129,"[4, 3, 3]",[2. 1. 0. 3.],[1. 1. 1. 0.],2,[1. 1. 0. 1.],0.9999998807907104
1127,"[4, 3, 3]",[2. 3. 1. 1.],[1. 0. 0. 1.],0,[0. 3. 0. 2.],1.0
1099,"[4, 3, 3]",[2. 0. 2. 1.],[1. 1. 1. 1.],1,[3. 3. 2. 3.],0.9999992251396179
1032,"[4, 3, 3]",[2. 2. 1. 1.],[1. 1. 1. 1.],2,[0. 2. 1. 0.],0.9999999403953552
1028,"[4, 3, 3]",[2. 0. 1. 2.],[1. 1. 1. 1.],1,[0. 0. 0. 3.],0.9999998807907104
1027,"[4, 3, 3]",[2. 0. 0. 3.],[1. 1. 1. 0.],2,[3. 0. 0. 2.],1.0
1016,"[4, 3, 3]",[2. 3. 2. 1.],[1. 1. 1. 1.],0,[3. 2. 0. 0.],0.9999961853027344
1009,"[4, 3, 3]",[2. 0. 2. 2.],[1. 1. 1. 1.],0,[0. 2. 3. 3.],0.9999487400054932
1004,"[4, 3, 3]",[2. 2. 3. 1.],[1. 0. 0. 1.],0,[3. 1. 3. 2.],1.0
990,"[4, 3, 3]",[2. 2. 1. 3.],[1. 0. 1. 0.],0,[3. 2. 3. 1.],0.9531219005584717
985,"[4, 3, 3]",[2. 2. 2. 1.],[1. 0. 1. 1.],0,[3. 2. 0. 2.],0.9531278610229492
971,"[4, 3, 3]",[2. 0. 3. 1.],[1. 1. 1. 1.],0,[1. 2. 0. 3.],0.9999999403953552
970,"[4, 3, 3]",[2. 1. 0. 1.],[1. 1. 1. 1.],2,[1. 3. 0. 1.],0.9999998211860657
905,"[4, 3, 3]",[2. 0. 3. 3.],[1. 1. 0. 1.],0,[0. 1. 2. 2.],0.9999998807907104
903,"[4, 3, 3]",[2. 3. 0. 3.],[1. 1. 1. 0.],2,[1. 3. 0. 1.],0.9999998211860657
895,"[4, 3, 3]",[2. 3. 0. 1.],[1. 0. 0. 1.],0,[0. 2. 0. 3.],1.0
825,"[4, 3, 3]",[2. 3. 1. 0.],[1. 0. 1. 1.],0,[1. 0. 2. 3.],0.9999985694885254
563,"[4, 3, 3]",[2. 2. 1. 3.],[1. 1. 1. 1.],2,[1. 2. 2. 3.],0.9999995827674866
554,"[4, 3, 3]",[2. 1. 1. 2.],[1. 0. 1. 1.],1,[0. 1. 3. 2.],0.9999998211860657
553,"[4, 3, 3]",[2. 2. 2. 0.],[1. 1. 1. 0.],1,[3. 2. 3. 0.],0.9999199509620667
546,"[4, 3, 3]",[2. 3. 0. 0.],[1. 1. 1. 1.],2,[3. 3. 0. 2.],0.9999982714653015
184,"[4, 3, 3]",[2. 1. 2. 3.],[1. 1. 0. 0.],0,[1. 2. 3. 1.],0.9999999403953552
179,"[4, 3, 3]",[2. 0. 3. 2.],[1. 1. 1. 1.],1,[0. 2. 3. 0.],1.0
174,"[4, 3, 3]",[2. 1. 0. 0.],[1. 1. 0. 0.],0,[3. 3. 2. 0.],0.9999999403953552
172,"[4, 3, 3]",[2. 0. 3. 2.],[1. 1. 1. 1.],0,[3. 2. 0. 0.],0.9999908804893494
154,"[4, 3, 3]",[2. 1. 2. 0.],[1. 1. 1. 0.],1,[1. 3. 2. 2.],0.9999989867210388
144,"[4, 3, 3]",[2. 3. 0. 3.],[1. 1. 0. 1.],1,[0. 3. 1. 0.],0.9999997615814209
123,"[4, 3, 3]",[2. 2. 2. 2.],[1. 1. 1. 1.],0,[0. 3. 1. 1.],0.9994969367980957
122,"[4, 3, 3]",[2. 2. 0. 3.],[1. 0. 1. 1.],2,[3. 1. 0. 3.],0.9999998807907104
116,"[4, 3, 3]",[2. 0. 0. 3.],[1. 0. 1. 1.],1,[3. 3. 0. 0.],0.9999997615814209
115,"[4, 3, 3]",[2. 3. 1. 2.],[1. 1. 1. 1.],0,[1. 1. 2. 0.],0.9999999403953552
107,"[4, 3, 3]",[2. 3. 2. 1.],[1. 1. 1. 1.],2,[3. 3. 2. 3.],1.0
94,"[4, 3, 3]",[2. 1. 3. 2.],[1. 0. 0. 1.],1,[0. 2. 0. 2.],0.9624892473220825
93,"[4, 3, 3]",[2. 1. 2. 3.],[1. 1. 1. 1.],0,[3. 2. 0. 0.],0.9624941349029541
88,"[4, 3, 3]",[2. 2. 1. 0.],[1. 0. 1. 1.],2,[1. 3. 1. 0.],0.9624995589256287
80,"[4, 3, 3]",[2. 2. 1. 2.],[1. 1. 1. 1.],3,[1. 2. 1. 2.],0.9624999761581421
39,"[4, 3, 3]",[2. 0. 0. 0.],[1. 0. 1. 0.],1,[0. 2. 0. 0.],0.9999942183494568
30,"[4, 3, 3]",[2. 0. 3. 3.],[1. 0. 0. 1.],1,[0. 1. 0. 3.],0.9999994039535522
187,"[4, 3, 3]",[2. 1. 2. 3.],[1. 1. 1. 1.],1,[3. 2. 0. 3.],0.9999997615814209
1142,"[4, 3, 3]",[2. 1. 2. 0.],[1. 1. 1. 1.],0,[0. 0. 1. 3.],0.983854353427887
191,"[4, 3, 3]",[2. 2. 2. 1.],[1. 0. 0. 1.],0,[0. 1. 2. 2.],1.0
212,"[4, 3, 3]",[2. 0. 2. 2.],[1. 1. 1. 1.],1,[1. 2. 2. 1.],1.0
540,"[4, 3, 3]",[2. 0. 0. 0.],[1. 0. 1. 1.],2,[1. 1. 0. 0.],0.9968752861022949
525,"[4, 3, 3]",[2. 0. 1. 2.],[1. 1. 0. 1.],1,[1. 2. 3. 2.],0.999751627445221
515,"[4, 3, 3]",[2. 1. 0. 1.],[1. 1. 1. 1.],2,[1. 1. 0. 0.],0.999787449836731
513,"[4, 3, 3]",[2. 3. 1. 0.],[1. 1. 1. 1.],1,[3. 3. 2. 3.],0.9999968409538269
464,"[4, 3, 3]",[2. 3. 1. 0.],[1. 1. 1. 1.],2,[0. 3. 2. 0.],1.0
450,"[4, 3, 3]",[2. 0. 1. 0.],[1. 0. 1. 0.],0,[0. 2. 0. 0.],0.9999996423721313
448,"[4, 3, 3]",[2. 0. 3. 1.],[1. 1. 1. 1.],3,[1. 0. 3. 1.],1.0
445,"[4, 3, 3]",[2. 2. 3. 3.],[1. 0. 0. 1.],1,[3. 1. 0. 3.],0.9999999403953552
436,"[4, 3, 3]",[2. 1. 2. 2.],[1. 1. 1. 1.],1,[0. 0. 1. 2.],0.9999976754188538
405,"[4, 3, 3]",[2. 3. 2. 0.],[1. 1. 1. 1.],1,[0. 3. 1. 3.],0.9999918937683105
398,"[4, 3, 3]",[2. 0. 2. 2.],[1. 1. 1. 1.],1,[3. 2. 2. 3.],0.9999985694885254
385,"[4, 3, 3]",[2. 1. 3. 3.],[1. 1. 0. 0.],0,[1. 0. 0. 1.],1.0
381,"[4, 3, 3]",[2. 3. 2. 2.],[1. 1. 0. 0.],0,[1. 1. 0. 3.],1.0
339,"[4, 3, 3]",[2. 0. 2. 3.],[1. 0. 0. 0.],0,[1. 1. 0. 3.],0.9687504768371582
290,"[4, 3, 3]",[2. 0. 2. 1.],[1. 1. 1. 1.],2,[1. 0. 0. 1.],0.9999994039535522
264,"[4, 3, 3]",[2. 2. 0. 0.],[1. 0. 0. 0.],0,[3. 1. 3. 1.],0.9687499403953552
244,"[4, 3, 3]",[2. 3. 3. 1.],[1. 1. 1. 1.],1,[0. 1. 3. 3.],0.9999998211860657
198,"[4, 3, 3]",[2. 1. 1. 2.],[1. 1. 1. 1.],2,[3. 1. 1. 0.],1.0000001192092896
1144,"[4, 3, 3]",[2. 2. 0. 2.],[1. 0. 0. 1.],1,[1. 0. 0. 2.],0.984368085861206
1154,"[4, 3, 3]",[2. 3. 3. 3.],[1. 1. 0. 1.],1,[0. 0. 1. 3.],0.9593750238418579
1169,"[4, 3, 3]",[2. 2. 2. 3.],[1. 1. 1. 1.],0,[3. 0. 3. 1.],0.9999837279319763
1881,"[4, 3, 3]",[2. 3. 1. 2.],[1. 1. 1. 1.],0,[1. 1. 3. 1.],0.9999995827674866
1878,"[4, 3, 3]",[2. 3. 0. 0.],[1. 1. 1. 0.],1,[0. 0. 0. 3.],0.9999998807907104
1873,"[4, 3, 3]",[2. 3. 1. 1.],[1. 1. 1. 1.],0,[3. 0. 3. 0.],0.9999997019767761
1866,"[4, 3, 3]",[2. 1. 2. 1.],[1. 1. 1. 1.],1,[0. 3. 2. 0.],0.9999995827674866
1863,"[4, 3, 3]",[2. 3. 2. 3.],[1. 1. 0. 1.],0,[3. 0. 0. 2.],0.9999984502792358
1859,"[4, 3, 3]",[2. 1. 2. 2.],[1. 1. 1. 1.],0,[1. 2. 3. 3.],0.9996489882469177
1829,"[4, 3, 3]",[2. 3. 3. 1.],[1. 1. 0. 1.],0,[3. 0. 2. 2.],0.9999999403953552
1823,"[4, 3, 3]",[2. 1. 2. 2.],[1. 1. 1. 1.],1,[0. 1. 0. 3.],0.9997544884681702
1809,"[4, 3, 3]",[2. 1. 2. 1.],[1. 1. 1. 0.],0,[3. 3. 0. 0.],0.9999998211860657
1785,"[4, 3, 3]",[2. 3. 2. 3.],[1. 1. 1. 1.],0,[3. 2. 3. 2.],0.9967662692070007
1772,"[4, 3, 3]",[2. 3. 2. 1.],[1. 1. 1. 0.],0,[1. 2. 3. 2.],0.9996160864830017
1754,"[4, 3, 3]",[2. 3. 1. 1.],[1. 0. 1. 0.],0,[1. 2. 3. 2.],0.9967044591903687
1732,"[4, 3, 3]",[2. 3. 0. 0.],[1. 1. 1. 1.],1,[1. 3. 3. 2.],0.9999845027923584
1726,"[4, 3, 3]",[2. 3. 1. 1.],[1. 1. 1. 1.],1,[1. 2. 0. 1.],0.9999990463256836
1718,"[4, 3, 3]",[2. 1. 2. 2.],[1. 1. 1. 0.],1,[3. 1. 1. 3.],0.9997535943984985
1707,"[4, 3, 3]",[2. 0. 3. 2.],[1. 1. 1. 1.],3,[1. 0. 3. 2.],1.0000001192092896
1701,"[4, 3, 3]",[2. 3. 3. 3.],[1. 1. 1. 1.],3,[3. 3. 3. 3.],1.0
1883,"[4, 3, 3]",[2. 3. 2. 1.],[1. 0. 1. 1.],0,[3. 1. 1. 2.],0.9999999403953552
1695,"[4, 3, 3]",[2. 0. 2. 2.],[1. 1. 1. 1.],0,[3. 3. 3. 3.],0.9999953508377075
1901,"[4, 3, 3]",[2. 2. 2. 2.],[1. 0. 1. 0.],0,[1. 0. 3. 3.],0.9999997019767761
3723,"[4, 3, 3]",[2. 3. 2. 0.],[1. 1. 1. 0.],0,[0. 0. 0. 3.],0.974177360534668
2196,"[4, 3, 3]",[2. 0. 0. 3.],[1. 1. 0. 1.],2,[0. 0. 2. 3.],0.9999998807907104
2186,"[4, 3, 3]",[2. 3. 1. 3.],[1. 1. 1. 1.],2,[3. 0. 1. 3.],0.999958872795105
2175,"[4, 3, 3]",[2. 3. 2. 1.],[1. 1. 0. 1.],0,[0. 2. 1. 3.],0.9999985694885254
2158,"[4, 3, 3]",[2. 0. 2. 3.],[1. 1. 0. 1.],0,[3. 3. 3. 0.],0.9999996423721313
2157,"[4, 3, 3]",[2. 0. 0. 3.],[1. 1. 0. 0.],0,[0. 3. 3. 0.],0.9999806880950928
2155,"[4, 3, 3]",[2. 3. 1. 0.],[1. 1. 1. 0.],1,[3. 3. 0. 1.],0.9999998807907104
2151,"[4, 3, 3]",[2. 3. 3. 3.],[1. 1. 0. 1.],0,[1. 0. 2. 1.],0.9999997615814209
2139,"[4, 3, 3]",[2. 3. 0. 3.],[1. 1. 0. 1.],0,[3. 0. 0. 2.],0.9999997019767761
2118,"[4, 3, 3]",[2. 1. 1. 3.],[1. 1. 0. 0.],0,[1. 2. 1. 2.],0.9999995827674866
2105,"[4, 3, 3]",[2. 1. 2. 0.],[1. 0. 0. 1.],1,[3. 2. 3. 0.],0.9999999403953552
2078,"[4, 3, 3]",[2. 1. 2. 3.],[1. 1. 1. 1.],3,[3. 1. 2. 3.],1.0
2075,"[4, 3, 3]",[2. 1. 2. 1.],[1. 1. 1. 1.],1,[0. 2. 2. 0.],0.9999999403953552
2065,"[4, 3, 3]",[2. 1. 2. 3.],[1. 1. 1. 1.],1,[3. 0. 3. 3.],0.9999961256980896
2033,"[4, 3, 3]",[2. 0. 3. 3.],[1. 1. 1. 1.],0,[0. 2. 1. 1.],0.9999101758003235
2005,"[4, 3, 3]",[2. 1. 2. 3.],[1. 0. 1. 1.],0,[0. 2. 3. 0.],0.9999934434890747
1957,"[4, 3, 3]",[2. 0. 3. 0.],[1. 1. 1. 1.],2,[3. 0. 3. 1.],1.0
1948,"[4, 3, 3]",[2. 3. 2. 0.],[1. 1. 1. 1.],1,[3. 3. 3. 1.],0.9999999403953552
1908,"[4, 3, 3]",[2. 0. 1. 1.],[1. 1. 1. 1.],0,[1. 3. 0. 2.],0.987481951713562
2208,"[4, 3, 3]",[2. 3. 1. 0.],[1. 1. 0. 1.],1,[3. 0. 1. 0.],0.9999999403953552
1682,"[4, 3, 3]",[2. 3. 1. 3.],[1. 1. 1. 1.],0,[0. 2. 2. 1.],0.999980628490448
1658,"[4, 3, 3]",[2. 1. 1. 1.],[1. 1. 1. 0.],1,[3. 1. 2. 0.],1.0
1329,"[4, 3, 3]",[2. 0. 3. 2.],[1. 1. 1. 1.],2,[3. 0. 3. 3.],0.9999897480010986
1311,"[4, 3, 3]",[2. 1. 2. 3.],[1. 1. 0. 0.],0,[1. 3. 1. 2.],0.9999998807907104
1309,"[4, 3, 3]",[2. 3. 2. 0.],[1. 1. 0. 0.],0,[0. 2. 2. 3.],0.9999998211860657
1290,"[4, 3, 3]",[2. 3. 1. 2.],[1. 1. 1. 0.],2,[3. 3. 1. 2.],0.9968974590301514
1289,"[4, 3, 3]",[2. 1. 2. 2.],[1. 1. 0. 1.],0,[1. 0. 3. 3.],0.99687659740448
1286,"[4, 3, 3]",[2. 3. 0. 2.],[1. 1. 1. 1.],3,[0. 3. 0. 2.],0.9968808889389038
1271,"[4, 3, 3]",[2. 0. 2. 1.],[1. 1. 1. 1.],0,[1. 1. 3. 0.],0.9999960660934448
1260,"[4, 3, 3]",[2. 1. 0. 1.],[1. 1. 1. 1.],1,[3. 2. 0. 0.],0.978185772895813
1252,"[4, 3, 3]",[2. 3. 2. 2.],[1. 1. 0. 0.],1,[1. 3. 3. 1.],0.9784954190254211
1223,"[4, 3, 3]",[2. 1. 1. 0.],[1. 1. 1. 1.],0,[0. 3. 2. 1.],0.9999995231628418
1222,"[4, 3, 3]",[2. 3. 1. 3.],[1. 0. 0. 1.],1,[0. 0. 2. 3.],0.9999998807907104
1214,"[4, 3, 3]",[2. 0. 0. 1.],[1. 1. 1. 0.],2,[3. 0. 0. 1.],0.9999999403953552
1208,"[4, 3, 3]",[2. 0. 3. 1.],[1. 0. 1. 1.],0,[1. 0. 2. 0.],1.0
1201,"[4, 3, 3]",[2. 0. 1. 0.],[1. 0. 1. 1.],0,[1. 3. 2. 1.],0.9999997615814209
1200,"[4, 3, 3]",[2. 2. 2. 3.],[1. 1. 1. 1.],3,[1. 2. 2. 3.],1.0
1192,"[4, 3, 3]",[2. 2. 3. 3.],[1. 1. 1. 0.],2,[3. 2. 3. 3.],0.9780638217926025
1179,"[4, 3, 3]",[2. 3. 3. 0.],[1. 1. 1. 1.],1,[3. 0. 3. 1.],0.9999998211860657
1336,"[4, 3, 3]",[2. 0. 2. 1.],[1. 1. 1. 1.],3,[0. 0. 2. 1.],0.9999716877937317
1673,"[4, 3, 3]",[2. 1. 2. 3.],[1. 1. 0. 1.],1,[3. 2. 1. 3.],0.999999463558197
1349,"[4, 3, 3]",[2. 3. 1. 2.],[1. 1. 1. 1.],1,[3. 1. 1. 3.],0.9999734163284302
1383,"[4, 3, 3]",[2. 3. 2. 1.],[1. 1. 1. 0.],0,[3. 2. 3. 0.],0.9999998211860657
1645,"[4, 3, 3]",[2. 3. 1. 2.],[1. 1. 1. 1.],1,[0. 3. 3. 1.],0.9999999403953552
1631,"[4, 3, 3]",[2. 0. 1. 1.],[1. 1. 1. 1.],0,[1. 1. 2. 3.],0.9999852776527405
1615,"[4, 3, 3]",[2. 0. 2. 1.],[1. 1. 1. 1.],1,[0. 1. 1. 1.],0.9999951124191284
1611,"[4, 3, 3]",[2. 3. 1. 1.],[1. 1. 0. 1.],1,[3. 3. 1. 0.],0.9999999403953552
1592,"[4, 3, 3]",[2. 2. 0. 1.],[1. 0. 1. 1.],2,[3. 0. 0. 1.],0.9999997615814209
1582,"[4, 3, 3]",[2. 2. 1. 0.],[1. 0. 1. 0.],0,[0. 1. 2. 1.],0.9968749284744263
1574,"[4, 3, 3]",[2. 0. 3. 0.],[1. 1. 0. 1.],0,[1. 1. 3. 1.],0.996874988079071
1531,"[4, 3, 3]",[2. 3. 1. 0.],[1. 1. 1. 1.],0,[0. 0. 3. 1.],0.9999995827674866
1523,"[4, 3, 3]",[2. 0. 1. 1.],[1. 1. 1. 1.],1,[0. 1. 0. 1.],0.9999930262565613
1497,"[4, 3, 3]",[2. 3. 3. 1.],[1. 1. 1. 0.],1,[3. 0. 3. 2.],0.9999991655349731
1493,"[4, 3, 3]",[2. 0. 3. 0.],[1. 1. 1. 1.],3,[0. 0. 3. 0.],1.0
1485,"[4, 3, 3]",[2. 0. 2. 1.],[1. 1. 1. 1.],1,[1. 0. 0. 0.],0.9899253845214844
1475,"[4, 3, 3]",[2. 3. 0. 2.],[1. 1. 1. 1.],2,[3. 3. 0. 3.],0.9933929443359375
1417,"[4, 3, 3]",[2. 1. 3. 3.],[1. 1. 1. 1.],2,[3. 2. 3. 3.],0.9999601244926453
1399,"[4, 3, 3]",[2. 2. 3. 1.],[1. 1. 0. 1.],2,[0. 2. 3. 1.],0.9999999403953552
1392,"[4, 3, 3]",[2. 0. 0. 3.],[1. 1. 1. 1.],3,[0. 0. 0. 3.],0.9999999403953552
1390,"[4, 3, 3]",[2. 3. 2. 3.],[1. 1. 1. 1.],0,[0. 1. 0. 2.],0.9999998807907104
1365,"[4, 3, 3]",[2. 1. 1. 3.],[1. 0. 0. 1.],1,[3. 3. 1. 3.],0.9968246817588806
3735,"[4, 3, 3]",[2. 3. 3. 1.],[1. 0. 1. 1.],1,[3. 0. 3. 0.],0.9645125269889832
